answer,guessed,num_guessed,time_to_solve
piece,semee#yfere#naeve#opepe#piece,5,5.67
nymph,semee#yampy#lymph#nymph,4,5.52
felon,semee#feyly#feral#felon,4,5.58
crump,semee#thymy#kaama#coomb#crimp#crump,6,5.84
primo,semee#thymy#kaama#coomb#primo,5,5.8
piper,semee#hayey#cooer#trier#piler#piper,6,5.77
album,semee#thymy#praam#oakum#album,5,5.93
curio,semee#gayly#poori#trior#curio,5,5.91
cabin,semee#gayly#taata#karoo#canid#cabin,6,5.92
brace,semee#fayre#roate#irade#crane#brace,6,5.66
leach,semee#feyly#pearl#leant#leach,5,5.56
cello,semee#feyly#realo#cello,4,5.51
ranch,semee#gayly#taata#karoo#raird#ranch,6,5.76
tardy,semee#gayly#tarry#tarty#tardy,5,6.12
madly,semee#thymy#marry#manly#madly,5,5.79
razor,semee#gayly#taata#karoo#razor,5,5.75
adult,semee#gayly#afald#adult,4,5.78
plant,semee#gayly#alaap#plait#platt#plant,6,5.76
gavel,semee#hayey#caaed#pareo#valet#navel#favel#gavel,8,6.05
crumb,semee#thymy#kaama#coomb#crumb,5,5.79
adopt,semee#gayly#araba#afoot#adopt,5,5.79
shrug,semee#sassy#sooth#shirr#shrub#shrug,6,5.73
hazel,semee#hayey#hakea#hater#hazel,5,5.63
vault,semee#gayly#tabla#hault#fault#dault#vault,7,6.03
eying,semee#faery#eying,3,5.83
yearn,semee#feyly#yearn,3,5.62
annex,semee#hayey#zoaea#arret#alien#acned#annex,7,5.77
meter,semee#merer#meter,3,5.64
gooey,semee#hayey#looey#cooey#gooey,5,5.78
react,semee#feyly#reata#react,4,5.67
peach,semee#feyly#reata#beano#peach,5,6.02
ahead,semee#faery#aheap#ahead,4,5.8
legal,semee#feyly#pearl#legal,4,5.76
eager,semee#aweel#eater#eager,4,5.71
flake,semee#fayre#flane#flake,4,5.7
medic,semee#reamy#metol#medii#medic,5,5.73
noise,semee#rasse#poyse#loose#toise#noise,6,5.72
cobra,semee#gayly#araba#borna#cobra,5,5.86
baker,semee#hayey#caaed#pareo#rater#baler#baker,7,5.78
woken,semee#hayey#cooer#toted#novel#gonef#boxen#woken,8,6.25
buddy,semee#gayly#rooty#chivy#nunny#bubby#buppy#buffy#buddy,9,6.06
spear,semee#syens#stear#shear#spear,5,6.05
favor,semee#gayly#taata#karoo#razor#vapor#favor,7,6.02
cloud,semee#gayly#loord#cloud,4,6.03
purge,semee#fayre#oorie#lurve#burke#purge,6,5.92
brute,semee#fayre#oorie#truce#brute,5,6.06
rehab,semee#feyly#reata#rebar#rehab,5,5.94
amber,semee#matey#amber,3,5.84
speck,semee#syens#stear#sheol#speck,5,5.88
dying,semee#gayly#zygon#tying#nying#hying#dying,7,5.98
puree,semee#payee#puree,3,6.07
block,semee#gayly#loord#choil#block,5,5.88
roach,semee#gayly#araba#hoard#roach,5,5.89
older,semee#hayey#cooer#order#older,5,6.05
manga,semee#thymy#praam#mania#manna#manga,6,6.02
carry,semee#gayly#tarry#carry,4,5.95
viral,semee#gayly#alaap#roral#viral,5,5.92
rupee,semee#payee#topee#rupee,4,6.05
paint,semee#gayly#taata#ratoo#haint#paint,6,6.02
layer,semee#hayey#layer,3,5.92
ruddy,semee#gayly#rooty#rindy#ruddy,5,5.94
fence,semee#yente#venae#genre#penie#hence#fence,7,5.91
enema,semee#emery#enema,3,5.97
droop,semee#gayly#poori#troop#droop,5,5.85
lathe,semee#fayre#kanae#haole#lathe,5,6.23
lurch,semee#gayly#loord#lurch,4,5.91
choke,semee#fayre#looie#quote#chode#choke,6,6.14
truth,semee#gayly#poori#truth,4,6.13
creek,semee#aweel#ogeed#breer#freet#creep#creek,7,5.89
quirk,semee#gayly#poori#chirr#quirt#quirk,6,6.14
hilly,semee#gayly#cooly#drily#tilly#billy#hilly,7,6.13
tweak,semee#faery#aheap#zoeal#tweak,5,5.97
going,semee#gayly#gonof#going,4,5.97
nosey,semee#asses#cosey#nosey,4,5.88
death,semee#feyly#reata#neath#beath#heath#death,7,5.86
sneak,semee#syens#stean#sneap#snead#sneak,6,5.91
hyper,semee#hayey#hyper,3,5.86
abbey,semee#hayey#alley#abbey,4,5.96
queer,semee#aweel#ogeed#breer#cheer#queer,6,5.93
plush,semee#lassy#glost#flisk#blush#plush,6,6.19
seven,semee#sesey#serer#sewel#seven,5,5.81
radar,semee#gayly#taata#cacao#radar,5,6.0
harem,semee#matey#harem,3,5.84
begin,semee#feyly#reata#geoid#begin,5,5.97
stout,semee#sassy#sooth#stour#stout,5,5.97
aider,semee#hayey#zoaea#arret#aider,5,6.32
guppy,semee#gayly#goory#ginny#gutty#gucky#guppy,7,6.04
wider,semee#hayey#cooer#trier#piler#niner#bider#wider,8,6.17
shear,semee#syens#stear#shear,4,5.97
owner,semee#hayey#cooer#order#oiler#otter#owner,7,6.02
bound,semee#gayly#poori#count#bound,5,6.17
giver,semee#hayey#cooer#trier#piler#niner#bider#fifer#giver,9,6.39
beady,semee#feyly#teary#beany#beady,5,5.88
stood,semee#sassy#sooth#stoor#stool#stoop#stood,7,6.05
odder,semee#hayey#cooer#order#older#odder,6,6.2
honor,semee#gayly#poori#rotor#honor,5,6.14
smelt,semee#stems#smelt,3,6.25
hobby,semee#gayly#rooty#cocky#nouny#bobby#hobby,7,6.09
crisp,semee#lassy#roost#crisp,4,6.22
cross,semee#lassy#cross,3,6.22
pinch,semee#gayly#poori#pipit#pinch,5,6.36
bitty,semee#gayly#rooty#unity#titty#bitty,6,6.22
bingo,semee#gayly#boong#bingo,4,6.11
caper,semee#hayey#caaed#carer#cater#caner#caber#caper,8,6.12
skate,semee#sasse#soare#state#slate#spate#skate,7,5.94
dandy,semee#gayly#tarry#zaidy#candy#bandy#handy#pandy#dandy,9,6.21
mecca,semee#reamy#metal#media#mecca,5,6.04
wrung,semee#gayly#boong#iring#wrung,5,6.16
gaunt,semee#gayly#gazar#gavot#gaitt#gaunt,6,6.13
hence,semee#yente#venae#genre#penie#hence,6,6.02
sneer,semee#snees#sneer,3,6.2
grant,semee#gayly#grana#grant,4,6.2
octet,semee#hayey#cooer#octet,4,6.27
money,semee#matey#money,3,5.98
tunic,semee#gayly#poori#binit#tunic,5,6.1
pinto,semee#gayly#poori#pitot#pinto,5,6.38
rabbi,semee#gayly#taata#karoo#raird#rabic#rabbi,7,6.19
maker,semee#matey#maaed#macer#maker,5,6.11
dress,semee#loess#tress#cress#press#dress,6,6.45
spiel,semee#sises#skiey#slier#shiel#spiel,6,6.31
rodeo,semee#hayey#cooer#roneo#rodeo,5,6.43
exult,semee#faery#ebook#elint#exult,5,6.15
awful,semee#gayly#alaap#aboil#annul#awful,6,6.26
dwelt,semee#faery#doeth#dwelt,4,6.19
vista,semee#lassy#dosai#absit#vista,5,6.38
heart,semee#feyly#reata#heart,4,6.38
thump,semee#thymy#thumb#thump,4,6.25
forty,semee#gayly#rooty#borty#porty#forty,6,6.56
tumor,semee#yampy#nomoi#rumor#tumor,5,6.14
acorn,semee#gayly#araba#aport#acorn,5,6.62
craft,semee#gayly#araba#draco#craic#craft,6,6.29
spoke,semee#sasse#soyle#store#scone#shope#spode#spoke,8,6.16
bigot,semee#gayly#boong#bigot,4,6.28
shake,semee#sasse#soare#state#slane#space#suave#shade#shake,9,6.23
twang,semee#gayly#again#orang#thang#twang,6,6.49
moral,semee#thymy#praam#molar#moral,5,6.36
karma,semee#thymy#kaama#karma,4,6.26
fetal,semee#feyly#feral#fetal,4,6.19
denim,semee#reamy#metol#denim,4,6.48
tibia,semee#gayly#araba#cobia#tibia,5,6.36
debar,semee#feyly#reata#cedar#denar#debar,6,6.3
datum,semee#thymy#matai#datum,4,6.35
lilac,semee#gayly#alaap#roral#litai#lilac,6,6.29
louse,semee#rasse#poyse#loose#louse,5,6.2
bring,semee#gayly#boong#bring,4,6.3
breed,semee#aweel#ogeed#treed#creed#breed,6,6.5
catty,semee#gayly#tarry#catty,4,6.3
loser,semee#asses#cosey#loser,4,6.23
every,semee#every,2,6.14
chart,semee#gayly#araba#hoard#charr#chart,6,6.41
gaudy,semee#gayly#gaucy#gaudy,4,6.23
stalk,semee#sassy#scala#shalt#stall#stalk,6,6.43
elect,semee#every#exeat#elect,4,6.38
guilt,semee#gayly#goold#grill#guilt,5,6.27
copse,semee#rasse#poyse#copse,4,6.25
skimp,semee#smash#stymy#slomo#skimp,5,6.46
width,semee#gayly#poori#binit#titch#fifth#width,7,6.3
blend,semee#faery#doeth#bield#blend,5,6.31
harry,semee#gayly#tarry#carry#barry#harry,6,6.54
midge,semee#maybe#moove#murre#mixte#mille#mince#midge,8,6.3
class,semee#lassy#class,3,6.39
light,semee#gayly#logoi#light,4,6.65
avert,semee#faery#alert#apert#avert,5,6.61
locus,semee#lassy#loots#loris#lolls#locus,6,6.44
snort,semee#sassy#sooth#stour#snort,5,6.39
logic,semee#gayly#logoi#logic,4,6.33
gassy,semee#lassy#bassy#gassy,4,6.41
masse,semee#masse,2,6.14
waive,semee#fayre#kanae#haole#waite#waide#waive,7,6.2
gloat,semee#gayly#graal#gloat,4,6.26
grace,semee#fayre#roate#irade#crane#brace#grace,7,6.44
clown,semee#gayly#loord#choil#clout#clock#clown,7,6.45
flume,semee#maybe#horme#clime#plume#flume,6,6.27
polka,semee#gayly#alaap#polka,4,6.36
leapt,semee#feyly#pearl#leapt,4,6.15
mucus,semee#massy#moors#mitis#mulls#mucus,6,6.62
spend,semee#syens#scena#steno#shend#spend,6,6.34
hasty,semee#lassy#raspy#tasty#nasty#hasty,6,6.47
entry,semee#faery#entry,3,6.34
lower,semee#hayey#cooer#borer#goier#toter#poler#loner#lower,9,6.32
liken,semee#hayey#cooer#ivied#filet#libel#linen#liken,8,6.38
aroma,semee#thymy#kaama#aroma,4,6.7
gummy,semee#yampy#tommy#rummy#lummy#nummy#dummy#gummy,8,6.25
shaft,semee#sassy#scala#shako#sharn#shaft,6,6.58
smell,semee#stems#smear#smeik#smell,5,6.29
equip,semee#faery#ebook#elint#equip,5,6.56
guava,semee#gayly#grana#guava,4,6.38
purse,semee#rasse#pryse#purse,4,6.37
etude,semee#yfere#elate#etude,4,6.33
screw,semee#sises#skyey#spaer#sorel#strew#screw,7,6.66
undue,semee#fayre#looie#butte#undue,5,6.35
flier,semee#hayey#cooer#trier#plier#flier,6,6.35
wring,semee#gayly#boong#iring#wring,5,6.48
array,semee#gayly#ataxy#array,4,6.45
mound,semee#thymy#praam#mooli#mound,5,6.6
cocoa,semee#gayly#araba#doona#cocoa,5,6.54
mossy,semee#massy#mossy,3,6.7
godly,semee#gayly#gooly#golly#godly,5,6.36
bland,semee#gayly#alaap#claro#flail#blatt#blaud#bland,8,6.6
beard,semee#feyly#reata#deair#beard,5,6.39
foamy,semee#thymy#loamy#foamy,4,6.54
geese,semee#leese#neese#feese#geese,5,6.37
biome,semee#maybe#brome#biome,4,6.35
udder,semee#hayey#cooer#trier#bluer#nuder#udder,7,6.45
green,semee#aweel#ogeed#greet#green,5,6.76
tapir,semee#gayly#taata#taboo#tapir,5,6.49
steep,semee#snees#steer#steel#steep,5,6.48
twixt,semee#gayly#poori#binit#twixt,5,6.63
dicey,semee#hayey#looey#ricey#dicey,5,6.72
irate,semee#fayre#roate#irate,4,6.64
phone,semee#fayre#looie#quote#chode#phone,6,6.77
squad,semee#sassy#scala#sonar#shiai#squat#squab#squad,8,6.52
toddy,semee#gayly#rooty#tocky#touzy#towny#toppy#toffy#toddy,9,6.62
joust,semee#lassy#roost#hoist#joust,5,6.88
asset,semee#asses#asset,3,6.64
gnome,semee#maybe#horme#gnome,4,6.78
belle,semee#yente#leare#belie#belle,5,6.36
lease,semee#cesse#peyse#tease#lease,5,6.44
conic,semee#gayly#poori#noint#ionic#conic,6,6.99
slosh,semee#sassy#slosh,3,6.34
muddy,semee#thymy#marry#mooly#mincy#muddy,6,6.86
inlet,semee#hayey#cooer#ivied#inlet,5,6.78
windy,semee#gayly#rooty#chivy#ninny#pinky#windy,7,6.68
alive,semee#fayre#alate#alone#alike#alive,6,6.56
teach,semee#feyly#reata#beaut#teach,5,6.61
truly,semee#gayly#cooly#drily#truly,5,6.57
nobly,semee#gayly#cooly#roily#tolly#fonly#nobly,7,6.66
guide,semee#fayre#looie#twite#chine#guide,6,6.63
exact,semee#faery#elain#epact#exact,5,6.87
scald,semee#sassy#scala#scall#scalp#scald,6,6.67
hedge,semee#yente#leare#geode#hedge,5,6.5
noose,semee#rasse#poyse#loose#noose,5,6.57
silky,semee#sassy#slyly#silty#silky,5,6.93
tonga,semee#gayly#again#unbag#tonga,5,6.74
wager,semee#hayey#caaed#pareo#rater#baler#naker#faver#gager#wager,10,6.56
inbox,semee#gayly#poori#idiot#inbox,5,6.7
epoxy,semee#faery#elogy#ebony#epoxy,5,6.6
dully,semee#gayly#cooly#drily#dully,5,7.0
spade,semee#sasse#soare#state#slane#space#spade,7,6.7
proxy,semee#gayly#rooty#frory#irony#proxy,6,6.67
duchy,semee#gayly#rooty#chivy#duchy,5,6.71
spilt,semee#sassy#sooth#sprit#spilt,5,6.54
igloo,semee#gayly#logoi#igloo,4,6.92
aphid,semee#gayly#araba#afoot#acini#aphid,6,6.74
blurt,semee#gayly#loord#flurr#blurt,5,7.05
slump,semee#smash#stymy#slomo#slump,5,6.62
brass,semee#lassy#trass#crass#brass,5,6.85
tribe,semee#fayre#oorie#trite#trice#trine#tribe,7,6.92
junta,semee#gayly#araba#doona#unica#junta,6,6.85
scree,semee#sycee#scree,3,6.46
topic,semee#gayly#poori#topic,4,6.75
scoop,semee#sassy#sooth#spoor#sloop#scoop,6,6.62
chief,semee#hayey#oohed#threw#chiel#chief,6,6.69
budge,semee#fayre#looie#butte#bunce#bubbe#budge,7,6.79
teddy,semee#feyly#teary#tepoy#tenty#techy#teddy,7,7.04
fauna,semee#gayly#taata#barra#haika#cauda#fauna,7,6.73
sadly,semee#sassy#satay#savoy#sarky#sally#sadly,7,7.06
spent,semee#syens#scena#steno#sient#suent#shent#spent,8,6.92
idiom,semee#thymy#praam#bloom#idiom,5,6.7
leash,semee#gesso#newsy#reast#leash,5,6.63
ascot,semee#lassy#arars#askoi#ascot,5,6.95
taunt,semee#gayly#taata#taboo#tapir#taunt,6,6.78
crust,semee#lassy#roost#trist#crust,5,6.98
gawky,semee#gayly#gaucy#gandy#gabby#gappy#gawky,7,6.73
scion,semee#sassy#sooth#sudor#scion,5,6.67
south,semee#sassy#sooth#south,4,6.56
crone,semee#fayre#oorie#trone#crone,5,6.73
hefty,semee#feyly#refry#hefty,4,6.59
shark,semee#sassy#scala#shako#shark,5,6.8
blank,semee#gayly#alaap#claro#flail#blatt#blaud#blank,8,6.93
loath,semee#gayly#alaap#loath,4,6.77
fleck,semee#faery#foehn#field#fleck,5,6.82
chirp,semee#gayly#poori#twirp#chirp,5,6.82
sword,semee#sassy#sooth#scour#sworn#sword,6,6.72
whoop,semee#gayly#poori#whoop,4,6.93
folio,semee#gayly#loord#bobol#polio#folio,6,7.15
stunt,semee#sassy#sooth#sprit#stunt,5,6.73
intro,semee#gayly#poori#chiro#nitro#intro,6,6.8
macho,semee#thymy#marah#macho,4,6.9
husky,semee#lassy#toshy#husky,4,6.98
edify,semee#faery#edify,3,7.02
mangy,semee#thymy#marry#manly#mangy,5,6.87
caulk,semee#gayly#tabla#paolo#cauld#caulk,6,6.99
tally,semee#gayly#parly#haily#tally,5,6.88
frank,semee#gayly#araba#draco#urari#tratt#prank#frank,8,6.97
vinyl,semee#gayly#xylol#vinyl,4,6.93
dodge,semee#fayre#looie#botte#coupe#donne#dodge,7,6.67
abuse,semee#rasse#lyase#anise#abuse,5,6.73
prawn,semee#gayly#araba#draco#urari#tratt#prank#prawn,8,6.92
ardor,semee#gayly#araba#aroid#ardor,5,6.99
gauze,semee#fayre#kanae#haole#waite#cadge#gauze,7,6.72
villa,semee#gayly#afald#voila#villa,5,6.96
enter,semee#aweel#erred#enter,4,6.86
fecal,semee#feyly#feral#fetal#fecal,5,7.1
crass,semee#lassy#trass#crass,4,7.3
boney,semee#hayey#looey#corey#toney#boney,6,6.87
bonus,semee#lassy#boors#botts#bocks#bouns#bonus,7,7.16
aside,semee#rasse#tsade#aside,4,6.91
adobe,semee#fayre#alate#agone#adobe,5,6.73
nurse,semee#rasse#pryse#torse#birse#curse#nurse,7,6.84
stand,semee#sassy#scala#shako#starr#stain#stand,7,6.84
baler,semee#hayey#caaed#pareo#rater#baler,6,6.83
local,semee#gayly#alaap#roral#total#local,6,7.48
badge,semee#fayre#kanae#haole#waite#cadge#badge,7,6.81
cough,semee#gayly#boong#corgi#cough,5,6.92
bosom,semee#massy#bosom,3,7.08
shalt,semee#sassy#scala#shalt,4,7.19
space,semee#sasse#soare#state#slane#space,6,6.74
snail,semee#sassy#scala#slart#snail,5,6.85
stare,semee#sasse#soare#stare,4,6.72
fancy,semee#gayly#tarry#zaidy#cacky#nancy#fancy,7,7.02
guard,semee#gayly#grana#guard,4,6.99
crush,semee#lassy#roost#crisp#crush,5,7.27
gourd,semee#gayly#gonof#gourd,4,7.17
tempo,semee#hempy#tempo,3,6.94
chant,semee#gayly#araba#coati#chant,5,7.0
enjoy,semee#faery#elogy#envoy#enjoy,5,7.2
saint,semee#sassy#saran#santo#saint,5,7.1
stuck,semee#sassy#sooth#sprit#stull#stuck,6,7.18
dwarf,semee#gayly#araba#hoard#dwarf,5,7.23
steel,semee#snees#steer#steel,4,7.08
slate,semee#sasse#soare#state#slate,5,6.83
erect,semee#every#erect,3,7.22
droit,semee#gayly#poori#droit,4,7.11
lipid,semee#gayly#loord#lipid,4,6.9
shawl,semee#sassy#scala#slart#snail#shaul#shawl,7,7.25
frame,semee#maybe#arame#crame#frame,5,6.86
mushy,semee#massy#misty#mushy,4,7.36
covet,semee#hayey#cooer#covet,4,7.05
draft,semee#gayly#araba#draco#drain#draft,6,7.36
liver,semee#hayey#cooer#trier#piler#liner#liber#lifer#liger#liker#liver,11,6.92
clout,semee#gayly#loord#choil#clout,5,7.22
niece,semee#yfere#naeve#niece,4,7.08
bulge,semee#fayre#looie#tulle#dulce#bulge,6,7.33
title,semee#fayre#looie#tuile#title,5,6.94
shell,semee#syens#stear#sheol#shell,5,6.9
fetid,semee#feyly#feart#fetid,4,6.83
cling,semee#gayly#logoi#cling,4,6.99
snarl,semee#sassy#scala#slart#snarl,5,6.89
troll,semee#gayly#woold#troll,4,7.08
jumpy,semee#yampy#rumpy#tumpy#lumpy#bumpy#humpy#dumpy#jumpy,9,6.95
anime,semee#maybe#arame#anime,4,6.98
birch,semee#gayly#poori#britt#birch,5,7.28
atoll,semee#gayly#afald#aioli#atoll,5,7.28
gayer,semee#hayey#layer#bayer#payer#fayer#gayer,7,6.94
gruel,semee#hayey#cooer#tried#gruel,5,7.28
utile,semee#fayre#looie#tuile#utile,5,7.08
flick,semee#gayly#loord#filii#flitt#flick,6,7.43
actor,semee#gayly#araba#aport#actor,5,7.2
trite,semee#fayre#oorie#trite,4,7.38
lodge,semee#fayre#looie#lotte#loche#loupe#lowne#lodge,8,7.13
index,semee#hayey#cooer#ivied#indew#index,6,7.04
bloke,semee#fayre#looie#thole#clone#bloke,6,7.02
cress,semee#loess#tress#cress,4,7.36
loose,semee#rasse#poyse#loose,4,6.82
sissy,semee#sassy#sissy,3,7.21
venue,semee#yente#venae#venue,4,7.06
bulky,semee#gayly#loony#kilty#bulky,5,7.42
octal,semee#gayly#alaap#roral#octal,5,7.49
cried,semee#hayey#cooer#cried,4,7.33
cumin,semee#yampy#nomoi#ulmin#cumin,5,6.95
along,semee#gayly#alang#along,4,7.19
welch,semee#feyly#pearl#teloi#belch#welch,6,7.19
vouch,semee#gayly#poori#count#vouch,5,7.18
parer,semee#hayey#caaed#pareo#parer,5,7.43
posit,semee#lassy#boson#rosit#posit,5,7.7
spoon,semee#sassy#sooth#spoor#spool#spoon,6,7.42
dowel,semee#hayey#cooer#toted#dowel,5,7.14
topaz,semee#gayly#araba#fouat#topaz,5,7.14
rally,semee#gayly#parly#rally,4,6.96
crate,semee#fayre#roate#irate#crate,5,7.0
froth,semee#gayly#poori#trout#broth#froth,6,7.45
video,semee#hayey#cooer#video,4,7.06
blitz,semee#gayly#loord#filii#clint#blitz,6,7.24
marsh,semee#massy#marsh,3,7.46
abase,semee#rasse#lyase#abase,4,7.2
sauce,semee#sasse#sayne#sarge#saice#sauce,6,7.58
dirge,semee#fayre#oorie#birle#dirge,5,7.39
broke,semee#fayre#oorie#trone#prole#croze#broke,7,7.22
trend,semee#faery#preon#urent#trend,5,7.12
glade,semee#fayre#alate#clade#blade#glade,6,7.53
clean,semee#faery#aheap#zoeal#ileac#cleat#clean,7,7.51
brawn,semee#gayly#araba#bravo#brain#brawn,6,7.49
borax,semee#gayly#araba#borak#borax,5,7.42
cheer,semee#aweel#ogeed#breer#cheer,5,7.49
mouse,semee#masse#moose#morse#mouse,5,7.21
snuck,semee#sassy#sooth#skirr#slunk#snuck,6,7.05
leaky,semee#feyly#leary#leany#leady#leaky,6,7.11
peril,semee#feyly#pearl#peril,4,7.27
given,semee#hayey#cooer#ivied#vitex#liven#given,7,7.55
moron,semee#thymy#praam#moron,4,7.3
rigid,semee#gayly#boong#rigid,4,7.29
icily,semee#gayly#cooly#icily,4,7.37
neigh,semee#feyly#reata#geoid#being#neigh,6,7.45
eight,semee#faery#ebook#elint#eight,5,7.56
rajah,semee#gayly#taata#cacao#radar#rajah,6,7.41
shirk,semee#sassy#sooth#shirr#shirk,5,7.21
chasm,semee#massy#omasa#plasm#chasm,5,7.58
hydro,semee#gayly#hyoid#hydro,4,7.25
dream,semee#premy#cream#bream#dream,5,7.49
spank,semee#sassy#scala#shako#skart#spank,6,7.16
amass,semee#massy#amass,3,7.46
unfit,semee#gayly#poori#binit#unfit,5,7.15
glyph,semee#gayly#glyph,3,7.22
stern,semee#syens#stean#stern,4,7.46
drier,semee#hayey#cooer#trier#brier#prier#frier#drier,8,7.33
verve,semee#yente#leare#cerge#perve#kerve#verve,7,7.31
banjo,semee#gayly#taata#karoo#danio#banco#banjo,7,7.44
brunt,semee#gayly#poori#truth#cruft#brunt,6,7.44
linen,semee#hayey#cooer#ivied#filet#libel#linen,7,7.44
snoop,semee#sassy#sooth#spoor#sloop#scoop#snoop,7,7.66
scrap,semee#sassy#scala#scrat#scran#scrab#scrap,7,7.35
berry,semee#feyly#teary#berry,4,7.36
fiber,semee#hayey#cooer#trier#piler#niner#bider#fiber,8,7.33
where,semee#yfere#arere#there#chere#where,6,7.13
valve,semee#fayre#kanae#haole#walie#calve#valve,7,7.3
weedy,semee#peeoy#leery#teeny#beefy#heedy#deedy#weedy,8,7.3
jerky,semee#feyly#teary#derny#herby#perky#kerky#jerky,8,7.32
wrong,semee#gayly#boong#prong#wrong,5,7.49
tacky,semee#gayly#tarry#tatty#tacky,5,7.47
lithe,semee#fayre#looie#lithe,4,7.39
curly,semee#gayly#cooly#curly,4,7.45
diner,semee#hayey#cooer#trier#piler#niner#biner#finer#diner,9,7.28
bleed,semee#aweel#fleer#gleet#cleep#bleed,6,7.14
bleat,semee#faery#aheap#zoeal#ileac#bleat,6,7.62
print,semee#gayly#poori#print,4,7.49
color,semee#gayly#loord#color,4,7.87
remit,semee#hempy#reman#remit,4,7.65
lumen,semee#gamey#romeo#timed#lumen,5,7.2
girth,semee#gayly#gonof#gript#girth,5,7.56
force,semee#fayre#forte#force,4,7.58
anvil,semee#gayly#alaap#aboil#anvil,5,7.47
spare,semee#sasse#soare#stare#scare#snare#share#spare,8,7.35
perky,semee#feyly#teary#derny#herby#perky,6,7.39
tying,semee#gayly#zygon#tying,4,7.78
glory,semee#gayly#goldy#glory,4,7.52
bused,semee#asses#cosey#riser#unset#fusel#bused,7,7.5
circa,semee#gayly#araba#coria#circa,5,7.74
vital,semee#gayly#alaap#roral#tical#dital#vital,7,7.56
bravo,semee#gayly#araba#bravo,4,7.74
unzip,semee#gayly#poori#whipt#cupid#unzip,6,7.42
float,semee#gayly#alaap#bloat#float,5,7.61
vapid,semee#gayly#taata#karoo#canid#pavid#vapid,7,7.53
hover,semee#hayey#honer#hoper#hover,5,7.69
drake,semee#fayre#roate#irade#drape#drake,6,7.71
adapt,semee#gayly#araba#awato#avant#adapt,6,7.62
dirty,semee#gayly#rooty#dirty,4,7.29
flood,semee#gayly#loord#blood#flood,5,7.32
drawl,semee#gayly#alaap#loath#brail#crawl#drawl,7,7.83
plate,semee#fayre#alate#blate#plate,5,7.82
comma,semee#yampy#atman#comma,4,7.28
piano,semee#gayly#araba#coati#piano,5,7.67
crave,semee#fayre#roate#irade#crane#crape#crake#crave,8,7.59
billy,semee#gayly#cooly#drily#tilly#billy,6,7.94
email,semee#premy#email,3,7.54
voila,semee#gayly#afald#voila,4,7.84
queue,semee#yfere#naeve#opepe#liege#thete#queue,7,7.4
nomad,semee#yampy#atman#nomad,4,7.36
unfed,semee#hayey#cooer#ivied#tuned#unled#unbed#unfed,8,7.41
prize,semee#fayre#oorie#trite#crine#bribe#pride#prize,8,7.49
evict,semee#faery#ebook#elint#edict#evict,6,7.45
credo,semee#faery#preon#credo,4,7.39
swift,semee#sassy#sooth#sprit#stilt#suint#swift,7,7.41
rider,semee#hayey#cooer#trier#firer#riper#rider,7,7.44
bagel,semee#hayey#caaed#pareo#valet#label#bagel,7,7.52
funky,semee#gayly#rooty#chivy#nunny#bundy#punky#funky,8,7.8
wrist,semee#lassy#roost#trist#frist#grist#wrist,7,8.24
frill,semee#gayly#woold#trill#brill#prill#frill,7,7.58
macaw,semee#thymy#praam#malax#macaw,5,7.77
rusty,semee#lassy#toshy#rusty,4,7.7
lefty,semee#feyly#leafy#lefty,4,7.46
dally,semee#gayly#parly#haily#tally#bally#dally,7,7.67
pitch,semee#gayly#poori#pipit#pitch,5,7.88
unset,semee#asses#cosey#riser#unset,5,7.4
teary,semee#feyly#teary,3,7.31
login,semee#gayly#logoi#logic#login,5,7.69
vaunt,semee#gayly#taata#ratoo#haint#naunt#daunt#vaunt,8,7.62
aping,semee#gayly#again#acing#ahing#aping,6,7.96
riper,semee#hayey#cooer#trier#firer#riper,6,7.52
adept,semee#faery#aheap#adept,4,7.75
wacky,semee#gayly#tarry#zaidy#cacky#wacky,6,7.75
haven,semee#hayey#hakea#hater#hazel#haven,6,7.56
aloft,semee#gayly#alaap#aloof#aloft,5,8.02
poser,semee#asses#cosey#loser#noser#hoser#poser,7,7.83
viper,semee#hayey#cooer#trier#piler#wiper#viper,7,7.94
deuce,semee#yente#leare#geode#deice#deuce,6,7.35
cheat,semee#faery#aheap#cheat,4,7.59
among,semee#thymy#praam#macon#among,5,7.66
nylon,semee#gayly#xylol#nylon,4,8.06
coven,semee#hayey#cooer#covet#coven,5,7.56
would,semee#gayly#woold#world#would,5,7.64
smear,semee#stems#smear,3,7.4
sheer,semee#snees#steer#sleer#sheer,5,7.65
polyp,semee#gayly#xylol#polyp,4,7.94
alike,semee#fayre#alate#alone#alike,5,7.55
venom,semee#reamy#metol#genom#venom,5,7.6
gnash,semee#lassy#agast#grasp#gnash,5,8.25
acrid,semee#gayly#araba#aport#acrid,5,7.62
climb,semee#thymy#kaama#coomb#crumb#climb,6,8.03
graft,semee#gayly#grana#graip#graft,5,7.5
quoth,semee#gayly#poori#thoft#quoth,5,7.77
relic,semee#feyly#pearl#relit#relic,5,7.64
fresh,semee#loess#presa#trest#fresh,5,7.89
bleep,semee#aweel#fleer#gleet#cleep#bleep,6,7.47
naive,semee#fayre#kanae#daine#naive,5,7.44
basic,semee#lassy#tasar#bason#basic,5,7.8
fugue,semee#fayre#folie#fugue,4,7.58
lowly,semee#gayly#cooly#roily#tolly#lowly,6,7.85
frost,semee#lassy#roost#crost#prost#frost,6,8.06
alert,semee#faery#alert,3,7.78
