answer,guessed,num_guessed,time_to_solve
annul,orate#anils#annul,3,6.47
reach,roate#reals#reach,3,6.41
punch,orate#lysin#dunch#punch,4,6.25
staff,oater#alist#staun#stack#stagy#staph#stabs#staff,8,6.34
touch,oater#toils#towny#touch,4,6.74
leapt,orate#least#leant#leapt,4,7.12
lymph,oater#lysin#lymph,3,6.09
flank,roate#snail#clang#bland#plank#flank,6,6.02
beset,orate#islet#unset#beset,4,6.7
hotel,roate#lotes#hotel,3,5.9
slide,oater#nelis#slice#slide,4,6.23
conic,oater#linos#yonic#monic#ionic#conic,6,7.01
tasty,roate#laity#nasty#hasty#pasty#masty#vasty#tasty,8,6.89
fixer,roate#leirs#nicer#hider#piker#mixer#fixer,7,6.34
muddy,oater#lysin#duchy#pudgy#muddy,5,5.99
march,orate#rails#carny#parch#march,5,6.38
prowl,roate#droil#proul#prowl,4,6.07
cutie,oater#istle#untie#cutie,4,6.27
booby,orate#noils#coypu#howdy#moggy#boofy#booky#boozy#booby,9,6.55
gross,orate#droil#crons#vrous#proms#brogs#groks#grows#gross,9,6.33
freak,oater#reals#areic#urena#dream#break#freak,7,6.81
guild,orate#lysin#picul#guild,4,7.36
surge,oater#liers#nurse#surge,4,6.08
debug,orate#nelis#pecky#degum#debug,5,5.99
radii,oater#lairs#naric#rapid#radix#radii,6,6.11
count,oater#toils#count,3,6.36
audio,roate#aloin#audio,3,6.22
seedy,roate#nelis#sedum#seedy,4,6.34
study,oater#lints#scuft#study,4,6.99
slimy,orate#lysin#idyls#slimy,4,6.04
drift,oater#tirls#print#drift,4,6.6
abbey,orate#alien#aches#agued#abbey,5,6.69
fence,roate#slice#dunce#hence#pence#fence,6,6.91
baton,oater#matlo#datos#baton,4,6.16
junta,orate#laity#aunts#junta,4,6.28
pooch,orate#noils#coypu#pooch,4,6.03
latte,roate#waite#caste#zante#haute#latte,6,6.39
ratty,orate#airts#rhyta#ratty,4,5.89
tough,oater#toils#towny#touch#tough,5,6.8
blown,oater#noils#clonk#blown,4,6.09
reedy,roate#riles#rebuy#reccy#reedy,5,6.44
chuck,oater#lysin#chump#chuff#chuck,5,6.69
flume,orate#slice#blude#plume#glume#flume,6,6.98
vivid,roate#lysin#cupid#bifid#vivid,5,6.49
artsy,roate#trial#artsy,3,6.63
clown,oater#lions#clown,3,6.21
amble,orate#aisle#ancle#ample#amble,5,6.27
chunk,oater#lysin#dunch#chunk,4,6.85
chose,roate#oldie#scone#chose,4,6.48
anvil,roate#nails#linac#algin#anvil,5,6.23
lever,roate#slier#puler#leger#lever,5,6.66
curio,oater#loirs#irony#curio,4,6.52
excel,orate#nelis#cluey#excel,4,6.32
moron,orate#roils#cornu#moron,4,6.4
ennui,oater#elsin#eying#ennui,4,6.64
hippy,oater#lysin#juicy#midgy#hippy,5,6.49
polar,oater#solar#polar,3,6.58
boule,oater#eloin#socle#poule#boule,5,6.64
straw,orate#larnt#stria#stray#strad#strap#strag#strak#straw,9,6.37
final,roate#anils#linac#binal#final,5,6.39
usher,oater#slier#usher,3,6.41
sappy,oater#nails#saucy#sappy,4,6.43
colon,oater#loins#nould#colon,4,7.31
wager,roate#ariel#saner#pacer#hayer#fader#gamer#wager,8,8.0
crime,orate#brule#crise#crine#cripe#crime,6,6.91
elide,oater#elsin#elchi#elide,4,6.6
pithy,oater#liths#pithy,3,6.15
trunk,oater#tirls#trunk,3,6.93
facet,oater#salet#manet#cadet#facet,5,6.86
might,roate#tulsi#nicht#dight#pight#might,6,7.55
basal,orate#nails#palsy#sabal#basal,5,6.4
cache,orate#aisle#dance#mache#cache,5,6.41
sleep,orate#silen#slued#sleep,4,6.39
rapid,orate#lairs#naric#rapid,4,6.61
baker,roate#ariel#nares#caper#hayer#fader#gamer#baker,8,6.8
rotor,orate#lirot#sutor#motor#rotor,5,7.16
dodgy,orate#noils#coypu#howdy#doomy#dodgy,6,6.45
dizzy,roate#lysin#juicy#midgy#dippy#divvy#dizzy,7,6.2
gnash,oater#slain#cyans#gnash,4,7.12
funky,oater#lysin#cundy#hunky#punky#gunky#funky,7,7.01
scald,orate#snail#scaly#scald,4,6.33
slang,orate#slain#slang,3,6.13
fling,oater#lysin#cling#pling#bling#fling,6,7.12
decal,orate#alien#sheal#decal,4,6.59
mercy,roate#siler#quern#mercy,4,6.3
harsh,oater#laris#sarky#marsh#harsh,5,6.5
elope,roate#oldie#close#ploye#elope,5,7.01
snore,orate#roule#kiore#snore,4,6.64
ingot,roate#litho#stoic#ingot,4,6.47
churn,roate#nirls#churn,3,6.84
ebony,roate#olein#peons#ebony,4,6.48
china,oater#anils#china,3,6.73
timer,roate#tiler#timer,3,7.01
short,orate#lirot#snort#short,4,6.28
often,oater#often,2,7.23
solve,oater#eloin#socle#solde#solve,5,7.01
onset,orate#olent#onset,3,6.14
below,orate#solei#pelon#celom#below,5,6.36
payee,orate#aisle#dance#mauve#payee,5,6.53
alley,oater#alien#almes#alley,4,6.64
yeast,oater#telia#neats#yeast,4,6.55
ghost,roate#litho#shout#ghost,4,6.63
tread,roate#taler#terai#tread,4,7.31
curve,roate#birle#nurse#curve,4,6.54
label,roate#alien#laces#layed#lapel#label,6,7.28
canal,orate#anils#lanch#canal,4,6.52
opera,orate#ocrea#opera,3,6.1
vinyl,oater#lysin#bliny#vinyl,4,7.33
melee,roate#slice#lunge#phyle#delve#welke#melee,7,6.45
wharf,roate#liars#unary#chard#pharm#wharf,6,6.45
finch,oater#lysin#cuing#pinch#finch,5,6.66
model,oater#solei#loden#yodel#model,5,6.59
strut,roate#tirls#curst#strut,4,7.15
toxic,oater#toils#tonic#topic#toxic,5,6.79
smoke,orate#locie#shone#spode#smoke,5,6.4
ferry,oater#riels#prune#decry#herry#merry#berry#ferry,8,6.65
sooth,roate#volti#ponts#south#sowth#sooth,6,6.57
laden,oater#lanes#laden,3,6.57
musty,orate#lints#dusty#musty,4,6.38
godly,oater#lions#could#godly,4,7.23
shrew,oater#riles#syren#screw#shrew,5,6.19
flaky,orate#snail#luach#glady#flamy#flaky,6,6.73
belie,oater#elsin#melic#gelid#helix#belie,6,6.54
dense,oater#liens#ensky#mensh#cense#dense,6,7.32
cairn,oater#laris#cairn,3,6.64
clank,roate#snail#clang#clank,4,6.89
sewer,orate#leirs#serum#seder#sefer#sewer,6,6.58
windy,oater#lysin#mincy#dingy#kindy#windy,6,7.33
shoal,orate#aloin#shoal,3,6.58
pedal,roate#alien#sheal#decal#pedal,5,6.97
satyr,orate#larnt#tapir#satyr,4,6.69
dirge,orate#birle#dirge,3,6.55
truss,oater#tirls#trugs#truss,4,6.69
style,orate#stile#style,3,6.88
exert,orate#relit#curet#evert#exert,5,6.64
plead,roate#alien#pleas#plead,4,7.28
built,roate#sluit#guilt#built,4,6.66
truth,orate#crits#truth,3,7.09
chain,orate#slain#chain,3,6.38
super,orate#riels#syren#spuer#super,5,6.61
chart,orate#liart#scart#chart,4,6.79
admin,roate#nails#uncia#admin,4,7.31
pixel,roate#lenis#clied#kiley#pixel,5,6.82
bench,orate#lenis#dench#bench,4,6.65
idiot,orate#toils#idiot,3,6.65
smith,orate#lints#busti#smith,4,6.46
shout,orate#toils#stoun#scout#shout,5,6.59
heath,oater#telia#neats#peaty#death#meath#beath#heath,8,6.75
niche,roate#slice#niche,3,6.91
still,orate#sluit#styli#stilb#still,5,6.7
broil,oater#loris#droil#broil,4,6.67
begun,orate#liens#dench#begun,4,7.88
peril,oater#liers#relic#peril,4,7.57
rowdy,roate#roils#round#rowdy,4,6.58
deign,oater#elsin#deign,3,6.89
bosom,orate#noils#copsy#sough#bosom,5,6.91
tacky,orate#litas#daunt#tacky,4,7.27
eying,oater#elsin#eying,3,6.99
fetal,orate#telia#setal#petal#metal#fetal,6,7.32
score,orate#roule#kiore#snore#score,5,6.67
glare,orate#glare,2,6.69
sting,orate#tulsi#sting,3,6.75
debit,roate#islet#nepit#fecit#demit#debit,6,7.13
denim,roate#elsin#genic#denim,4,6.8
waxen,oater#lanes#yamen#dawen#waken#waxen,6,6.76
visor,orate#roils#siroc#visor,4,7.5
there,oater#relit#stern#therm#there,5,7.39
plush,orate#lysin#schul#plush,4,6.76
virus,oater#nirls#virus,3,7.01
lemon,orate#solei#pleon#lemon,4,7.14
queer,orate#leirs#nuder#pucer#buyer#huger#fumer#queer,8,7.09
exult,oater#teils#knelt#exult,4,7.49
aping,orate#anils#acing#ahing#aping,5,6.94
abide,orate#aisle#anime#abide,4,6.83
eking,orate#silen#genic#eying#ehing#eking,6,6.67
relax,oater#seral#relay#relax,4,6.94
sonic,orate#noils#sonic,3,6.91
court,orate#lirot#snort#court,4,6.64
mount,oater#toils#count#mount,4,6.93
royal,orate#solar#loran#royal,4,7.13
thong,oater#toils#thong,3,7.13
liner,oater#siler#liner,3,6.56
snake,roate#liane#snake,3,7.33
smack,roate#snail#scaud#spacy#shack#smack,6,6.8
showy,oater#noils#scudo#showy,4,7.16
later,roate#alert#later,3,7.5
theta,oater#telia#theca#thema#theta,5,6.75
screw,oater#riles#syren#screw,4,6.71
piggy,oater#lysin#juicy#midgy#piggy,5,6.84
utter,roate#liter#cuter#upter#utter,5,7.56
femur,oater#lemur#demur#femur,4,6.79
sissy,orate#lysin#dishy#pisky#cissy#missy#sissy,7,7.34
preen,orate#ervil#grens#preen,4,6.71
ovoid,orate#oculi#opsin#ovoid,4,6.55
groom,oater#loirs#crony#proud#brogh#groom,6,6.82
fiery,roate#liers#fiery,3,6.83
leafy,oater#aisle#clean#lehua#leady#leafy,6,6.85
upset,oater#tiles#unset#upset,4,6.66
frond,orate#droil#prods#brond#frond,5,7.24
viral,orate#rails#lidar#viral,4,6.84
onion,orate#oculi#opsin#onion,4,7.09
solid,oater#noils#soldi#solid,4,6.87
stove,oater#teloi#stone#stope#stoke#stove,6,6.84
vicar,oater#lidar#simar#cigar#vicar,5,6.64
waltz,roate#laity#dalts#waltz,4,6.92
truce,oater#relit#stern#truce,4,7.22
genie,roate#slice#indue#gynie#genie,5,7.31
worry,roate#loirs#yourn#cowry#worry,5,7.38
witch,roate#tulsi#nicht#ditch#pitch#mitch#gitch#fitch#witch,9,7.67
lower,orate#reoil#eorls#loner#loper#lower,6,7.64
youth,roate#volti#ponts#couth#youth,5,6.85
crock,oater#loris#crony#croup#crowd#cromb#crook#crock,8,7.29
hello,orate#solei#pelon#cello#hello,5,7.55
speck,orate#elsin#duces#speck,4,7.14
liver,oater#siler#liner#liger#liber#lifer#liker#liver,8,7.01
until,oater#liths#until,3,7.59
swore,roate#drole#kiore#snore#score#shore#spore#smore#swore,9,7.39
minty,oater#lints#minty,3,6.77
dairy,orate#laris#cairn#dairy,4,7.23
pinch,roate#lysin#cuing#pinch,4,7.17
abyss,roate#nails#yucas#azyms#abyss,5,7.32
glory,roate#droil#slorm#glory,4,6.62
towel,oater#toles#towel,3,6.84
geese,oater#liens#speck#yeesh#geese,5,7.43
rower,orate#reoil#rones#ropey#robed#romeo#roger#roker#rower,9,7.33
inlay,orate#nails#linac#inlay,4,6.91
shiny,oater#lysin#shiny,3,7.7
loyal,roate#dolia#lomas#lohan#local#loyal,6,6.96
drunk,oater#nirls#runch#grund#drunk,5,7.71
newly,roate#liens#unled#newly,4,7.05
steep,roate#steil#stend#stewy#steep,5,7.14
putty,roate#lints#umpty#putty,4,7.42
wider,roate#siler#nicer#hider#bider#wider,6,6.91
tulip,oater#lints#clipt#tulip,4,7.13
ovary,oater#orals#ovary,3,7.59
cheat,roate#telia#nates#cheat,4,6.98
algae,oater#aisle#alane#aleye#algae,5,7.17
qualm,orate#slain#luach#qualm,4,6.87
await,oater#alist#audit#ambit#await,5,6.95
floss,oater#loins#clous#ploys#gloms#flobs#flows#floss,8,7.07
askew,orate#alien#aches#absey#asked#askew,6,7.66
smote,oater#toile#stone#shote#smote,5,6.84
retro,orate#estro#metro#retro,4,7.24
marsh,orate#rails#saury#marsh,4,6.88
filer,orate#riels#liner#piler#miler#filer,6,7.12
light,roate#sluit#licht#light,4,6.66
mirth,orate#dirts#virtu#yirth#mirth,5,7.58
hazel,orate#alien#laces#haled#hazel,5,7.06
stony,roate#thiol#stoun#stony,4,7.76
freed,oater#riles#unred#creed#preed#greed#breed#freed,8,6.97
grind,orate#vrils#briny#grind,4,7.85
slunk,roate#lysin#slung#slunk,4,8.14
knoll,oater#lions#clown#knoll,4,6.94
brush,oater#nirls#crusy#brush,4,7.38
thump,oater#lints#tumpy#thump,4,7.29
atone,oater#toeas#atone,3,7.18
renew,roate#riels#runed#reney#renew,5,7.7
decry,oater#leirs#henry#decry,4,6.9
dogma,oater#aloin#codas#douma#dogma,5,7.65
deter,roate#liter#cuter#ester#deter,5,7.1
gaudy,oater#nails#gaucy#gaudy,4,7.18
vapor,roate#carol#sapor#vapor,4,7.04
teddy,oater#stile#centu#dempt#teddy,5,7.44
reset,orate#liter#tyres#reset,4,7.13
mimic,oater#lysin#pudic#mimic,4,7.7
cluck,oater#lysin#mulch#pluck#cluck,5,7.69
brood,orate#droil#prods#brond#brood,5,7.06
pagan,orate#nails#cajun#dayan#hazan#pagan,6,7.83
pesto,roate#lento#pesto,3,7.51
gamut,oater#tails#canty#bahut#kaput#gamut,6,7.3
south,oater#toils#souct#south,4,6.91
chess,roate#silen#yechs#chems#chefs#chews#chess,7,6.95
fancy,orate#nails#cajun#dancy#fancy,5,7.06
sneer,orate#riels#sherd#sneer,4,7.26
whiny,orate#lysin#mincy#unify#whiny,5,6.94
trice,roate#litre#trine#trice,4,7.42
spray,oater#liras#scran#surah#spray,5,7.11
stung,orate#tulsi#shunt#stung,4,7.87
chaos,orate#loans#jiaos#chaos,4,6.99
knead,roate#alien#scena#knead,4,7.15
tiara,roate#liart#tiars#tiara,4,7.07
stink,roate#sluit#sting#stink,4,6.84
lobby,oater#noils#locum#loopy#loggy#lobby,6,7.88
foyer,oater#loser#goier#doner#coyer#foyer,6,8.47
gumbo,roate#linos#yucko#dumbo#gumbo,5,7.38
plaid,roate#slain#claim#plaid,4,7.11
allay,oater#anils#almud#alack#alway#allay,6,7.18
theme,roate#stile#tynde#tuffe#theme,5,6.98
derby,oater#riels#prune#decry#derby,5,7.45
gamer,orate#rales#caner#hayer#fader#pager#gamer,7,7.25
smear,roate#ariel#earns#shear#spear#smear,6,8.24
gauge,roate#aisle#dance#mauve#gauze#gauje#gauge,7,7.5
wordy,orate#roils#cornu#dormy#wordy,5,7.73
cause,oater#maile#sayne#cause,4,7.01
heady,roate#elain#beaus#peach#heady,5,7.7
enact,roate#least#enact,3,6.95
array,roate#lairs#upran#hyrax#ydrad#abray#array,7,7.35
elegy,oater#elsin#elude#elegy,4,7.13
gruff,oater#nirls#crudy#brugh#grump#gruff,6,7.27
grate,oater#alert#terai#crate#urate#prate#grate,7,7.49
coyly,orate#noils#could#cooly#colly#coyly,6,8.21
notch,orate#toils#count#notch,4,7.2
shaft,roate#thali#ghast#shaft,4,7.4
fuzzy,oater#lysin#duchy#bumpy#fuggy#fuzzy,6,7.68
penny,roate#nelis#dench#penny,4,7.24
spawn,oater#anils#scand#shawn#spawn,5,7.31
mogul,roate#noils#locum#mogul,4,7.14
usage,oater#aisle#spane#chase#usage,5,7.84
circa,roate#lairs#dinar#mirza#virga#circa,6,7.8
shone,orate#locie#shone,3,8.12
brute,orate#urite#brute,3,7.42
modem,orate#solei#coney#hoped#modem,5,7.44
datum,roate#tails#natch#datum,4,7.1
known,orate#lions#choon#known,4,7.24
broom,roate#droil#crons#group#frowy#bromo#broom,7,7.17
binge,roate#slice#nudie#inbye#binge,5,8.01
ovine,orate#oldie#opine#ovine,4,7.45
scion,oater#linos#scion,3,7.12
sepia,roate#alien#ideas#sepia,4,7.52
shunt,orate#sluit#shunt,3,7.44
drawn,oater#liars#franc#drawn,4,7.73
spurt,orate#tirls#spurt,3,7.57
shook,oater#linos#sybow#scoop#shook,5,8.6
ivory,oater#loirs#inorb#ivory,4,7.62
brook,roate#droil#crons#group#frowy#bromo#brook,7,7.54
pleat,roate#telia#steal#cleat#pleat,5,7.83
proud,roate#droil#prods#proud,4,7.36
rebar,oater#clear#segar#denar#feuar#hepar#kebar#rebar,8,7.48
water,oater#later#cater#dater#hater#pater#mater#gater#water,9,7.64
trail,roate#liart#trail,3,7.23
pilot,roate#tholi#pilot,3,7.58
flyer,oater#siler#ulcer#plyer#flyer,5,7.25
grand,oater#liras#franc#grand,4,7.64
plank,roate#slain#clang#bland#plank,5,7.56
gloss,oater#noils#clous#ploys#gloms#globs#glows#gloss,8,7.58
scold,orate#linos#scold,3,7.62
bylaw,orate#nails#ducal#bylaw,4,7.79
libel,roate#liens#limey#liked#libel,5,7.44
coven,orate#solei#coney#coden#cohen#copen#coven,7,7.73
aloud,roate#aloin#alods#aloud,4,7.48
vomit,orate#toils#potin#vomit,4,8.04
detox,oater#metol#seton#detox,4,7.48
actor,oater#actor,2,7.32
three,roate#litre#truce#terse#three,5,8.38
cameo,roate#aloes#oaken#cameo,4,7.89
shady,oater#anils#scaud#shady,4,7.7
modal,orate#aloin#calos#doula#podal#modal,6,7.91
mouth,roate#volti#ponts#couth#youth#mouth,6,7.96
trade,oater#alert#terai#trace#trade,5,7.82
totem,oater#lotes#noted#motey#totem,5,7.44
haste,oater#taels#caste#haste,4,7.19
spiky,roate#lysin#spicy#spiky,4,7.16
humor,orate#loris#mucor#humor,4,8.09
perch,oater#leirs#derny#perch,4,7.33
vague,oater#maile#sayne#cadge#vague,5,7.28
bezel,roate#silen#cluey#lemed#bevel#bezel,6,7.66
gaffe,orate#aisle#dance#mauve#payee#gaffe,6,7.86
scuba,orate#anils#saucy#scuba,4,8.43
dicey,roate#elsin#dicey,3,7.29
dirty,orate#dirts#dirty,3,7.12
swing,orate#lysin#incus#spink#swing,5,7.48
tonal,roate#lotsa#tonal,3,7.81
slant,roate#thali#slant,3,7.52
maize,orate#aisle#daine#maize,4,7.32
cacao,orate#aloin#codas#cacao,4,8.42
gnome,orate#locie#shone#gnome,4,7.84
clink,orate#lysin#cling#clink,4,7.8
block,orate#lions#cloud#block,4,7.72
lorry,oater#roils#loury#lowry#lorry,5,7.4
gaunt,oater#tails#canty#daunt#haunt#gaunt,6,7.64
butch,orate#sluit#dutch#mutch#butch,5,8.04
filet,orate#islet#gilet#filet,4,8.67
quail,orate#snail#quail,3,7.36
pouch,orate#lions#coypu#pouch,4,8.27
along,roate#aloin#along,3,7.23
beast,orate#least#yeast#heast#beast,5,7.73
flake,oater#aisle#ulnae#clade#plage#blame#flake,7,7.48
young,roate#noils#poncy#young,4,8.15
uncle,roate#slice#uncle,3,7.14
board,roate#hoars#coarb#board,4,9.03
bagel,oater#lanes#camel#hazel#bagel,5,7.96
hound,roate#loins#young#hound,4,7.74
abort,roate#ariot#aport#amort#abort,5,7.36
quirk,orate#nirls#chiru#quirk,4,8.8
goody,orate#loins#coypu#howdy#moody#goody,6,7.39
award,orate#rials#unary#chard#award,5,8.59
tatty,oater#lathi#patus#natty#catty#batty#fatty#tatty,8,7.23
poppy,roate#loins#coypu#hoppy#moppy#boppy#poppy,7,7.57
motif,roate#toils#potin#motif,4,7.78
buddy,orate#lysin#duchy#pudgy#muddy#buddy,6,7.76
blood,oater#noils#cloud#blood,4,7.55
dandy,orate#anils#nucha#pandy#gandy#bandy#kandy#dandy,8,7.87
wring,roate#nirls#incur#briny#grind#wring,6,8.06
stage,orate#stale#stane#stade#stage,5,7.41
befit,roate#tiles#ident#fecit#befit,5,7.54
cumin,orate#lysin#cumin,3,7.66
ralph,oater#laris#rawly#ralph,4,7.47
threw,roate#tiler#trues#tyred#threw,5,8.27
guess,orate#elsin#duces#queys#guess,5,7.48
spasm,oater#slain#scaud#shaky#swamp#spasm,6,7.62
react,orate#reast#react,3,7.82
elate,oater#telia#stale#plate#blate#alate#elate,7,7.87
humph,oater#lysin#chump#bumph#humph,5,8.28
oxide,orate#oldie#oxide,3,8.52
holly,oater#lions#could#jowly#holly,5,8.07
musky,orate#lysin#cushy#dusky#musky,5,8.13
curry,oater#nirls#curdy#curvy#curry,5,7.37
groin,orate#droil#proin#groin,4,7.39
rouse,roate#roule#rouse,3,8.14
crook,oater#loirs#crony#croup#crowd#cromb#crook,7,7.9
first,oater#tirls#first,3,8.39
frisk,orate#vrils#crisp#grisy#brisk#frisk,6,7.5
moult,oater#toils#poult#moult,4,8.01
snail,oater#anils#snail,3,7.71
older,orate#oiler#older,3,8.72
covey,oater#solei#coney#covey,4,7.91
cubic,oater#lysin#pudic#humic#cubic,5,8.56
pouty,orate#volti#ponts#pouty,4,8.22
wrist,oater#tirls#snirt#grist#frist#wrist,6,7.65
doing,orate#lions#chino#poind#doing,5,7.85
flock,orate#noils#cloud#block#flock,5,7.37
wedge,oater#liens#chyme#pudge#kedge#wedge,6,7.99
minim,orate#lysin#unbid#vinic#minim,5,7.7
spook,roate#lions#scoup#sposh#spoom#spoof#spook,7,7.94
speed,oater#lines#upsey#speed,4,7.88
swish,oater#lysin#scudi#skimp#swish,5,8.44
bongo,oater#noils#poncy#fondu#mongo#bongo,6,8.2
store,oater#store,2,9.35
clear,orate#seral#clear,3,8.16
abode,orate#alone#apode#abode,4,7.58
shake,roate#liane#chase#shade#shape#shame#shake,7,8.73
wooly,oater#noils#could#jowly#wolly#wooly,6,8.12
fella,oater#aisle#chela#pepla#fella,5,8.04
climb,oater#lysin#picul#child#climb,5,8.45
recur,oater#lemur#debur#recur,4,7.91
robot,roate#rotls#rozit#robot,4,7.68
steak,oater#telia#stane#stead#steam#steak,6,9.05
twine,orate#istle#thine#twine,4,8.16
harry,roate#arils#carny#hardy#harpy#harry,6,8.4
skate,oater#telia#stane#spate#skate,5,8.48
stuff,roate#tulsi#shunt#stuck#study#stump#stubs#stuff,8,7.98
verso,orate#reoil#senor#verso,4,9.24
rebus,orate#leirs#rends#recks#rebus,5,8.2
leery,roate#liers#leery,3,7.98
retch,orate#tiler#stern#recut#retch,5,8.27
brawl,oater#liars#crawl#drawl#brawl,5,7.99
glean,roate#alien#clean#glean,4,8.26
prawn,oater#liars#franc#drawn#prawn,5,7.73
erase,roate#glare#irade#urase#prase#erase,6,8.11
weary,oater#seral#redia#yearn#weary,5,8.05
stint,roate#sluit#snift#skint#stint,5,8.15
polka,orate#aloin#calos#pulao#polka,5,7.83
logic,oater#noils#dolci#logic,4,8.16
awful,orate#nails#ducal#ampul#awful,5,8.11
scree,oater#riles#syren#screw#scree,5,7.76
unfed,roate#elsin#dench#upend#unbed#unfed,6,7.77
buxom,roate#lions#yucko#buxom,4,7.89
taboo,orate#altos#tauon#taboo,4,8.12
baron,oater#carol#sarod#maron#baron,5,8.11
snuff,oater#lysin#snuck#snush#snuff,5,7.61
husky,orate#lysin#cushy#husky,4,7.77
taste,roate#waite#caste#haste#paste#baste#taste,7,8.04
wiser,oater#slier#miser#wiser,4,7.61
brash,oater#liars#crash#brash,4,8.74
start,oater#trail#starn#stark#stars#start,6,8.4
unify,oater#lysin#mincy#unify,4,8.08
solar,oater#solar,2,7.69
spire,roate#birle#crise#shire#spire,5,7.92
jumbo,oater#noils#yucko#dumbo#gumbo#jumbo,6,7.67
watch,oater#lathi#natch#patch#match#gatch#batch#watch,8,8.08
prose,oater#reoil#snore#prose,4,8.17
villa,oater#anils#ugali#kibla#villa,5,8.03
nobly,roate#noils#nould#nobly,4,8.71
trait,oater#trial#train#traik#trait,5,8.16
dread,orate#ariel#ureas#cream#bread#dread,6,7.99
ranch,oater#rails#ranch,3,7.75
topaz,orate#lotsa#toman#today#topaz,5,8.05
shall,roate#slain#scaly#spald#shalm#shall,6,7.85
digit,roate#sluit#binit#digit,4,7.65
pygmy,oater#lysin#hyphy#pygmy,4,7.87
oaken,roate#aloes#oaken,3,8.3
broke,orate#drole#irone#prose#crome#grove#broke,7,8.19
horde,oater#reoil#corse#morne#horde,5,7.87
forth,roate#dorts#north#forth,4,8.12
glide,oater#lenis#elchi#ileum#ylike#glide,6,7.97
whale,orate#liane#scale#quale#dwale#whale,6,8.74
leave,oater#aisle#ulnae#leave,4,7.77
entry,roate#tiler#stern#entry,4,8.22
whoop,orate#linos#upbow#whoop,4,8.73
weigh,oater#liens#juice#deify#weigh,5,8.1
crude,orate#brule#cruse#crude,4,7.68
medic,orate#liens#iched#medic,4,8.08
drove,roate#drole#drone#drome#droke#drove,6,7.68
stale,oater#telia#steal#stale,4,8.54
posit,orate#toils#posit,3,8.22
dress,oater#liers#grens#creds#dreys#dreks#dress,7,8.56
stomp,oater#toils#snout#stock#stogy#stomp,6,8.23
barge,orate#raile#carse#barye#barde#barge,6,8.19
wheat,roate#telia#nates#cheat#wheat,5,8.26
cyber,oater#siler#under#cyber,4,7.92
stilt,orate#tulsi#liths#spilt#stilt,5,8.01
eight,oater#teils#ident#eight,4,8.69
third,oater#tirls#trick#third,4,8.06
sauna,oater#nails#sandy#sauna,4,8.52
fluff,oater#lysin#mulch#pluff#bluff#fluff,6,8.45
stern,oater#relit#stern,3,8.18
quake,oater#aisle#nugae#buaze#quake,5,8.51
roast,roate#roast,2,7.94
safer,oater#laser#saner#sayer#sager#saber#safer,7,8.48
carol,orate#soral#carol,3,8.57
teach,oater#telia#teads#teach,4,7.92
quick,oater#lysin#fichu#quick,4,7.94
rifle,oater#riels#rifle,3,7.78
boxer,oater#loser#goier#doner#coyer#fouer#hoper#mower#boxer,9,8.25
spelt,roate#steil#spelt,3,8.44
point,roate#toils#point,3,8.48
under,orate#riels#nuder#under,4,8.87
antic,roate#tails#antic,3,7.95
moody,orate#linos#coypu#howdy#moody,5,9.03
cough,orate#linos#coypu#cough,4,8.07
owner,roate#oriel#ogres#oncer#owner,5,8.94
metro,roate#estro#metro,3,8.78
hotly,orate#toils#poult#hotly,4,8.36
icily,orate#lysin#dimly#icily,4,8.12
paler,oater#laser#haler#paler,4,7.82
coast,roate#loast#coast,3,8.1
alike,orate#aisle#aline#alike,4,8.49
ethic,oater#steil#ethic,3,8.22
blank,roate#slain#clang#bland#blank,5,7.91
trove,orate#trone#trode#trope#troke#trove,6,7.89
argue,oater#lears#erica#aruhe#argue,5,8.26
gayer,roate#ariel#nares#pacer#hayer#gayer,6,8.21
flack,oater#anils#ducal#clamp#black#flack,6,8.29
major,oater#labor#sapor#manor#mayor#major,6,8.21
spiel,oater#silen#shiel#spiel,4,7.66
elite,oater#steil#lenti#blite#flite#elite,6,8.78
jewel,oater#silen#cluey#lemed#bevel#jewel,6,7.91
ashen,orate#alien#ashen,3,8.4
sober,roate#loser#soger#sober,4,7.8
gypsy,roate#lysin#gymps#gypsy,4,8.33
toast,roate#loast#coast#hoast#boast#toast,6,7.95
titan,orate#alist#patin#witan#titan,5,8.81
snarl,roate#liars#snarl,3,7.98
flood,orate#loins#cloud#blood#flood,5,8.37
drink,orate#vrils#briny#grind#drink,5,7.97
joker,orate#reoil#noser#coyer#fouer#doper#homer#bower#joker,9,8.3
chief,oater#silen#iched#chief,4,7.9
after,oater#alter#aster#apter#after,5,8.99
adapt,orate#thali#scant#amaut#adapt,5,8.46
rigid,orate#nirls#ridgy#rigid,4,7.99
stark,orate#liart#starn#stark,4,8.71
snoop,oater#noils#sycon#snood#snoop,5,8.58
tower,orate#rotes#toner#toyer#toper#toker#tower,7,8.43
puree,oater#riles#urned#murex#puree,5,8.72
fraud,oater#arils#franc#fraud,4,8.08
video,oater#solei#video,3,8.47
rocky,orate#roils#round#rocky,4,8.24
edict,roate#teils#edict,3,8.37
scout,oater#toils#stoun#scout,4,8.32
obese,oater#olein#obeys#obese,4,8.37
storm,oater#lirot#trons#story#storm,5,8.12
igloo,oater#lions#dolci#igloo,4,8.37
weird,roate#slier#ering#weird,4,8.02
allow,oater#aloin#alcos#alloy#allod#allow,6,8.33
cloth,orate#volti#clots#cloth,4,8.33
