answer,guessed,num_guessed,time_to_solve
flair,roate#liars#urali#glair#flair,5,7.61
store,orate#store,2,8.91
parer,orate#seral#aurei#paren#pared#parev#parer,7,11.3
paper,orate#laser#caner#hayer#fader#pager#pawer#paver#paper,9,7.4
donut,roate#toils#count#donut,4,8.84
brunt,oater#tirls#runty#prunt#grunt#brunt,6,6.68
tepid,orate#steil#nepit#tepid,4,9.17
agree,oater#ariel#acres#adred#agree,5,7.78
musty,roate#lints#dusty#musty,4,8.4
later,roate#artel#later,3,9.11
flung,roate#lysin#clung#flung,4,7.3
kitty,oater#liths#ditzy#nitty#bitty#kitty,6,10.76
proxy,oater#loris#crony#grody#proxy,5,8.27
guile,oater#nelis#elchi#guile,4,6.69
rumba,roate#rails#rumba,3,7.31
moult,oater#toils#poult#moult,4,8.42
round,orate#loirs#cornu#round,4,8.66
droit,roate#triol#droit,3,7.92
louse,roate#locie#louse,3,6.81
shove,roate#oldie#scone#shope#shove,5,7.71
elfin,oater#liens#incle#eldin#elfin,5,7.8
lathe,roate#lathe,2,8.75
jerky,oater#leirs#nerdy#mercy#herby#perky#jerky,7,10.4
scorn,orate#loris#scorn,3,8.78
bushy,oater#lysin#cushy#pushy#mushy#gushy#bushy,7,7.87
skull,orate#lysin#schul#skull,4,6.83
hoist,oater#toils#hoist,3,8.03
ozone,oater#olein#ounce#ohone#ozone,5,8.79
afoot,oater#tolas#diota#ayont#about#amowt#afoot,7,9.16
broke,oater#reoil#snore#crome#droke#proke#broke,7,8.02
share,oater#reals#snare#scare#share,5,9.99
abbey,oater#alien#aches#agued#abbey,5,8.2
cello,oater#eloin#socle#cello,4,9.54
visit,roate#tulsi#sting#piths#visit,5,8.71
woozy,oater#lions#choux#moody#goopy#boofy#kooky#woozy,8,8.7
kneed,roate#silen#unbed#kneed,4,9.49
relax,roate#rales#relay#relax,4,7.24
skunk,roate#lysin#snuck#spunk#skunk,5,7.95
youth,oater#toils#count#youth,4,8.52
cleft,oater#steil#glent#clept#cleft,5,8.44
ascot,orate#altos#ascot,3,8.2
piano,roate#odals#piano,3,7.1
crepe,orate#brule#crise#crepe,4,8.5
unfit,oater#lints#incut#unfit,4,10.55
carve,roate#carle#carse#carve,4,7.15
snide,orate#slice#snide,3,7.93
cutie,oater#istle#untie#cutie,4,6.98
strip,oater#tirls#sprit#strip,4,8.69
hilly,oater#lysin#dimly#hiply#hilly,5,7.52
scent,oater#teils#scent,3,8.0
crowd,roate#droil#prods#brond#crowd,5,7.07
sober,oater#loser#soger#sober,4,7.63
harem,roate#ariel#saner#cared#pareu#harem,6,7.35
steel,oater#islet#steel,3,7.66
cower,oater#loser#goier#doner#coyer#coper#comer#cower,8,12.14
owner,roate#oriel#ogres#oncer#owner,5,8.63
hefty,oater#teils#centu#hefty,4,8.92
shame,oater#aisle#spane#suave#shade#shame,6,7.77
alley,oater#alien#almes#alley,4,8.71
shook,roate#linos#sybow#scoop#shook,5,8.26
morph,oater#loirs#cornu#dormy#morph,5,9.02
impel,roate#lines#clied#impel,4,8.72
smear,roate#ariel#earns#shear#spear#smear,6,9.07
whelp,roate#nelis#cluey#fjeld#whelp,5,8.43
often,oater#often,2,9.2
newly,orate#silen#newly,3,8.63
tempo,roate#teloi#tempo,3,8.39
hymen,roate#liens#dench#hymen,4,8.24
deter,oater#liter#cuter#ester#deter,5,7.99
pubic,oater#lysin#cupid#pubic,4,8.15
arise,orate#argle#arise,3,10.38
tenor,oater#tenor,2,8.09
spear,orate#laser#escar#shear#spear,5,9.78
gooey,orate#solei#coney#dopey#homey#bogey#gooey,7,8.23
paste,roate#waite#caste#haste#paste,5,7.3
masse,roate#aisle#jaspe#kasme#masse,5,8.34
novel,oater#solei#loden#novel,4,8.08
bezel,roate#silen#cluey#lemed#bevel#bezel,6,9.28
tweed,roate#teils#tuned#typed#theed#tweed,6,9.44
crypt,orate#trild#crust#crypt,4,8.33
dummy,orate#lysin#duchy#dumpy#dumky#dummy,6,8.47
grout,oater#lirot#snort#crout#grout,5,8.35
erode,roate#drole#erode,3,9.22
rebel,orate#riles#rubel#rebel,4,9.12
blurb,oater#nirls#churl#blurb,4,7.67
ghost,oater#toils#snout#ghost,4,7.6
clown,orate#lions#clown,3,7.88
trash,oater#liart#trans#trash,4,8.62
fiend,orate#lenis#eying#piend#fiend,5,9.34
stern,oater#relit#stern,3,8.35
aptly,roate#litas#aptly,3,7.52
event,roate#islet#meynt#event,4,8.51
trade,roate#stare#trace#trade,4,7.69
poppy,orate#linos#coypu#hoppy#moppy#boppy#poppy,7,11.04
homer,roate#soler#goier#doner#coyer#fouer#hoper#homer,8,11.74
inlay,roate#anils#inlay,3,8.98
erupt,orate#tries#urent#eruct#erupt,5,7.74
limbo,roate#lions#limbo,3,7.6
sling,oater#lysin#sling,3,7.99
cress,orate#ervil#grens#creds#creps#crems#crews#crees#cress,9,8.14
outdo,oater#octyl#ootid#outdo,4,8.27
tidal,orate#litas#tical#tidal,4,8.48
vying,orate#lysin#dying#hying#vying,5,10.81
fried,roate#slier#cried#pried#fried,5,8.61
bulky,roate#lysin#duply#hulky#bulky,5,8.5
mogul,roate#loins#could#yokul#mogul,5,7.73
belle,roate#slice#lunge#phyle#medle#belle,6,8.04
witch,roate#sluit#tying#ditch#pitch#mitch#fitch#witch,8,10.45
scarf,orate#rials#snary#scarp#scarf,5,8.08
trite,roate#urite#write#trite,4,8.57
exert,orate#liter#terns#chert#evert#exert,6,8.48
plumb,orate#lysin#mulch#plumb,4,6.91
amiss,oater#anils#acids#amias#amiss,5,8.52
noisy,orate#linos#noisy,3,9.25
leafy,orate#elain#leads#leach#leafy,5,8.67
bluer,orate#riels#ulcer#gluer#bluer,5,12.64
goose,orate#locie#sonde#youse#bowse#posse#moose#goose,8,8.81
apron,oater#soral#apron,3,9.3
woman,oater#aloin#soman#woman,4,9.09
vault,orate#litas#talcy#dault#hault#gault#fault#vault,8,9.49
saint,orate#tails#saint,3,7.83
final,oater#anils#linac#binal#final,5,8.28
loose,roate#locie#louse#lowse#loose,5,9.85
evade,roate#liane#chase#buaze#adage#deave#evade,7,9.7
title,roate#istle#title,3,8.49
giddy,roate#lysin#juicy#midgy#giddy,5,8.17
rapid,oater#rails#ranid#rapid,4,10.32
grief,roate#siler#cried#prief#grief,5,8.66
abort,orate#rotal#taros#aport#amort#abort,6,8.41
niche,oater#elsin#yince#niche,4,8.66
synod,orate#loins#sycon#synod,4,8.52
sheer,orate#leirs#syren#super#sheer,5,10.73
ramen,orate#earls#caner#ramen,4,10.36
neigh,orate#elsin#cunei#meiny#neigh,5,8.49
torch,oater#lirot#torcs#torch,4,10.29
kebab,oater#aisle#decan#bekah#kebab,5,8.92
tying,roate#tulsi#tying,3,10.62
fecal,roate#alien#sheal#decal#fecal,5,10.44
slack,oater#snail#scaly#slack,4,9.31
scope,oater#eloin#chose#scope,4,8.81
under,orate#liers#under,3,8.94
black,orate#slain#clamp#black,4,8.12
voter,orate#roset#toner#doter#voter,5,9.44
speck,roate#elsin#duces#speck,4,8.94
cache,roate#aisle#dance#mache#cache,5,9.27
breed,orate#ervil#grens#crepy#fremd#breed,6,8.88
model,orate#solei#loden#yodel#model,5,9.09
cross,roate#droil#crons#crops#crogs#crows#crocs#cross,8,8.82
inane,oater#aisle#image#inane,4,8.01
fishy,roate#lysin#dishy#fishy,4,7.83
exact,orate#least#enact#epact#exact,5,7.58
label,orate#alien#laces#layed#lapel#label,6,8.23
witty,oater#liths#ditzy#nitty#bitty#kitty#witty,7,7.79
briar,orate#arils#prima#briar,4,9.07
awash,orate#snail#chays#quash#abash#awash,6,8.01
crone,oater#reoil#snore#crone,4,8.04
begat,oater#telia#neats#defat#bepat#begat,6,9.93
china,oater#slain#unica#china,4,8.99
shell,orate#elsin#luces#speld#shelf#shell,6,9.05
radio,orate#solar#radio,3,8.37
worst,oater#triol#ronts#horst#worst,5,8.76
berry,oater#liers#henry#decry#perry#merry#berry,7,8.71
biome,roate#oldie#pioye#biome,4,10.01
spade,oater#aisle#spane#space#spade,5,8.55
clash,roate#snail#clays#clash,4,9.19
mount,roate#toils#count#mount,4,9.86
spend,orate#elsin#unces#newsy#shend#spend,6,8.24
radar,roate#rails#ranch#rammy#radar,5,8.54
armor,oater#solar#amour#armor,4,10.69
picky,roate#lysin#juicy#dicky#picky,5,8.8
ether,orate#tiler#cuter#steer#ether,5,9.84
coast,roate#loast#coast,3,10.32
expel,orate#liens#cluey#heled#expel,5,10.26
howdy,oater#noils#coypu#howdy,4,9.35
lance,roate#aisle#lance,3,7.97
learn,oater#lears#learn,3,9.3
caput,orate#litas#daunt#caput,4,9.08
drunk,oater#nirls#runch#grund#drunk,5,8.21
known,oater#lions#choon#known,4,8.05
eclat,orate#telia#salet#eclat,4,9.02
axion,roate#aloin#avion#axion,4,9.87
harpy,oater#laris#carny#hardy#harpy,5,7.62
flier,roate#siler#plier#flier,4,8.7
timer,orate#liter#timer,3,10.59
holly,orate#lions#could#jowly#holly,5,9.82
array,roate#lairs#upran#hyrax#ydrad#abray#array,7,9.3
wooer,roate#eorls#goier#doner#coyer#fouer#hoper#mower#woker#wooer,10,7.91
grove,oater#reoil#snore#crome#droke#grope#grove,7,9.22
gusto,roate#clots#visto#gusto,4,9.73
swoop,orate#lions#scoup#swoop,4,7.9
wrath,oater#trail#drats#praty#wrath,5,9.07
queue,oater#elsin#chyme#pudge#buffe#queue,6,8.36
frail,orate#urali#drail#grail#brail#frail,6,8.63
ethos,roate#teloi#estoc#ethos,4,9.39
extol,orate#teloi#extol,3,8.97
verso,oater#reoil#seron#verso,4,9.44
entry,roate#liter#entry,3,10.62
gecko,oater#eloin#souce#decoy#gecko,5,8.92
bugle,oater#lenis#dulce#guyle#bugle,5,7.77
fewer,roate#leirs#derny#femur#fewer,5,8.82
spelt,oater#steil#spelt,3,11.0
fraud,oater#arils#franc#fraud,4,9.38
hairy,orate#rails#cairn#yaird#hairy,5,8.44
latch,oater#lathi#latch,3,7.32
cinch,orate#lysin#cuing#cinch,4,7.76
cluck,oater#lysin#mulch#pluck#cluck,5,10.22
adore,roate#arose#adore,3,8.41
value,roate#aisle#lance#value,4,9.35
dream,orate#ariel#ureas#cream#dream,5,8.91
dross,orate#droil#drops#drows#dross,5,8.12
femme,orate#slice#nudge#fehme#femme,5,8.83
sooth,oater#toils#souct#softy#sowth#sooth,6,8.31
class,orate#slain#clays#clads#claps#clams#clags#claws#class,9,9.14
denim,oater#elsin#genic#denim,4,9.83
frost,roate#triol#crost#prost#frost,5,8.81
rowdy,orate#loris#yourn#rocky#rowdy,5,9.56
credo,oater#reoil#corse#credo,4,9.93
scrub,orate#nirls#scrum#scrub,4,10.32
freak,roate#ariel#ureas#cream#bread#freak,6,9.12
rotor,orate#lirot#sutor#motor#rotor,5,9.45
girly,roate#nirls#mirly#girly,4,8.87
scalp,roate#snail#scaly#scald#scalp,5,9.22
edify,oater#lenis#juice#edify,4,9.26
adapt,orate#thali#scant#amaut#adapt,5,9.35
mourn,oater#roils#cornu#yourn#mourn,5,8.1
puffy,roate#lysin#duchy#bumpy#puggy#puffy,6,9.66
loopy,oater#loins#locum#loppy#loopy,5,8.04
sinew,oater#lines#sined#sinew,4,8.15
punch,orate#lysin#dunch#punch,4,8.81
solve,roate#locie#soyle#solde#solve,5,10.32
cacao,orate#aloin#codas#cacao,4,10.69
flown,oater#noils#clonk#blown#flown,5,9.69
chant,oater#alist#chant,3,8.02
joist,roate#toils#hoist#moist#foist#zoist#joist,7,9.79
deign,oater#lenis#meiny#deign,4,9.46
roach,oater#soral#moira#roach,4,8.28
finch,roate#lysin#cuing#pinch#finch,5,9.08
knife,oater#elsin#yince#indue#knife,5,9.16
snort,orate#lirot#snort,3,8.55
shrug,oater#nirls#scrum#syrup#shrug,5,8.21
there,oater#relit#stern#therm#there,5,9.59
flout,oater#toils#clout#glout#flout,5,8.83
reuse,oater#leirs#serum#reuse,4,8.33
waltz,roate#laity#dalts#waltz,4,8.88
drawn,roate#liars#franc#drawn,4,8.89
lemon,orate#solei#pleon#lemon,4,8.66
groin,orate#droil#proin#groin,4,7.32
rough,oater#loris#yourn#rough,4,8.4
flick,oater#lysin#picul#child#flick,5,10.07
those,orate#toile#those,3,8.66
scour,orate#roils#scorn#scour,4,8.89
flash,oater#slain#clays#plash#blash#flash,6,9.09
vowel,roate#solei#loden#yokel#mohel#bowel#vowel,7,9.95
valet,orate#telia#salet#palet#valet,5,10.81
dread,oater#lears#areic#urena#dream#dread,6,9.73
krill,roate#nirls#drily#prill#grill#brill#frill#krill,8,9.48
ardor,oater#solar#amour#abhor#ardor,5,10.83
onion,oater#oculi#opsin#onion,4,8.67
meaty,oater#telia#neats#peaty#meaty,5,7.7
fizzy,oater#lysin#juicy#midgy#hippy#biffy#fizzy,7,8.73
unite,orate#blite#suite#unite,4,9.49
widow,roate#linos#bijou#widow,4,8.72
bused,oater#silen#duces#mused#bused,5,8.79
aloof,oater#aloin#alods#aloha#aloof,5,8.12
cream,oater#lears#erica#cream,4,10.21
liver,orate#siler#liner#liger#liber#lifer#liker#liver,8,8.18
curio,orate#roils#nidor#curio,4,9.97
pagan,roate#anils#nauch#pandy#pagan,5,8.62
knead,oater#aisle#decan#knead,4,9.07
pasty,orate#laity#nasty#hasty#pasty,5,9.38
grape,orate#irade#urase#crane#grape,5,8.53
minty,orate#lints#minty,3,9.26
quote,roate#clote#shote#quote,4,8.16
prong,orate#droil#crons#prong,4,7.76
maybe,roate#aisle#dance#mauve#maybe,5,8.13
raven,roate#rales#ramen#raven,4,10.54
avian,orate#nails#unica#ahind#apian#avian,6,9.96
marry,oater#laris#carny#hardy#parky#barmy#marvy#marry,8,9.89
sissy,orate#lysin#dishy#pisky#cissy#missy#sissy,7,8.35
flesh,oater#elsin#clems#plesh#flesh,5,8.48
crown,orate#droil#crons#crown,4,9.81
coyly,oater#lions#could#colly#coyly,5,9.08
climb,oater#lysin#picul#child#climb,5,8.58
salty,oater#tails#salut#salty,4,8.84
drama,orate#urali#crans#grapy#drama,5,8.19
basis,orate#nails#cadis#yagis#hajis#pavis#kamis#basis,8,8.66
debar,oater#clear#segar#denar#debar,5,14.37
retry,roate#relit#retch#retry,4,8.95
llama,roate#slain#clamp#flamy#ulama#llama,6,8.16
spare,orate#glare#snare#scare#share#spare,6,11.39
angry,orate#liras#ranch#azurn#angry,5,8.63
sadly,oater#nails#sadly,3,9.19
gamer,orate#lares#caner#hayer#fader#gaper#gamer,7,10.26
color,orate#loirs#world#color,4,9.67
probe,roate#drole#irone#prose#probe,5,8.31
forth,orate#rosti#north#forth,4,9.91
balmy,oater#nails#lauch#baldy#balmy,5,8.52
koala,orate#loans#coaly#woald#koala,5,9.96
tweak,orate#telia#taces#tweak,4,10.93
shyly,orate#lysin#sulky#shyly,4,9.01
payer,oater#laser#caner#hayer#payer,5,8.54
bagel,orate#alien#laces#haled#bagel,5,9.56
clasp,orate#snail#clays#clash#clasp,5,8.91
prize,roate#birle#crise#urine#pride#prime#prize,7,9.39
cable,orate#aisle#wanle#caple#cable,5,10.34
tilde,roate#istle#tilde,3,9.27
octal,roate#altos#octal,3,9.69
mamma,roate#anils#gaucy#dawah#pampa#mamba#mamma,7,9.71
frank,oater#liras#franc#frank,4,9.67
curly,oater#nirls#curly,3,8.47
recur,orate#liers#nuder#femur#gebur#recur,6,10.25
plain,oater#anils#linac#plain,4,10.12
slump,orate#lysin#schul#slump,4,9.8
truly,oater#tirls#truly,3,8.09
guess,oater#liens#chems#queys#guess,5,9.46
trait,oater#trail#train#traik#trait,5,8.86
slosh,roate#lions#scold#slopy#slosh,5,8.59
mound,oater#loins#young#hound#pound#mound,6,7.99
stilt,roate#tulsi#liths#spilt#stilt,5,11.06
cyber,roate#siler#nuder#cyber,4,8.93
scrum,roate#nirls#scrum,3,9.16
foist,roate#toils#hoist#moist#foist,5,9.71
undue,oater#elsin#dunce#undue,4,9.3
dutch,oater#liths#dutch,3,9.68
sound,oater#noils#sound,3,8.56
wrack,oater#liars#franc#crapy#drack#brack#wrack,7,10.19
revel,orate#leirs#redly#repel#rebel#refel#revel,7,10.4
right,orate#tirls#nitry#richt#right,5,8.67
weigh,orate#elsin#dicey#weigh,4,10.69
chunk,orate#lysin#dunch#chunk,4,10.44
fauna,orate#anils#nauch#maund#fauna,5,9.18
flume,oater#lenis#dulce#plume#glume#blume#flume,7,9.58
giant,orate#thali#stain#idant#giant,5,9.75
bribe,oater#leirs#crine#pride#grime#brize#bribe,7,9.85
stone,oater#teloi#steno#stone,4,9.6
wound,orate#loins#young#hound#pound#mound#bound#found#wound,9,10.8
endow,roate#olein#snoep#envoy#endow,5,8.95
karma,oater#lairs#carny#garum#marah#parma#karma,7,10.02
viper,orate#liers#nicer#hider#piker#wiper#viper,7,10.0
pansy,roate#anils#sugan#pansy,4,9.18
defer,orate#riels#under#edger#defer,5,9.15
snaky,oater#slain#scand#snafu#snaky,5,9.36
anvil,oater#snail#anvil,3,10.08
gaudy,orate#anils#gaucy#gaudy,4,9.39
slain,orate#snail#slain,3,9.72
eying,roate#silen#genic#eying,4,10.15
blaze,oater#aisle#ulnae#clade#plage#blame#blaze,7,9.52
melon,roate#eloin#pelon#melon,4,9.75
musky,roate#lysin#cushy#dusky#musky,5,9.35
motif,roate#toils#potin#motif,4,9.81
flyer,roate#slier#ulcer#plyer#flyer,5,8.58
manly,orate#anils#manly,3,10.66
eagle,orate#aisle#wanle#caple#hayle#gable#eagle,7,9.64
grave,orate#irade#urase#crane#grape#grame#grave,7,8.97
death,oater#telia#neats#peaty#death,5,8.65
grill,roate#nirls#drily#prill#grill,5,8.76
wharf,oater#arils#unary#chard#pharm#wharf,6,9.94
scowl,oater#loins#scold#scowl,4,9.87
husky,oater#lysin#cushy#husky,4,10.59
dumpy,roate#lysin#duchy#dumpy,4,9.19
sepia,roate#alien#ideas#sepia,4,9.04
cedar,oater#clear#cedar,3,9.02
glory,oater#roils#proul#glory,4,12.77
sunny,orate#lysin#sunny,3,10.1
music,oater#lysin#music,3,10.51
spool,oater#noils#scowl#shool#spool,5,10.66
stank,orate#thali#scant#stand#stang#stank,6,9.05
bonus,oater#loins#conus#bonus,4,9.94
wrote,roate#wrote,2,9.32
recut,oater#relit#recut,3,11.58
noise,oater#eloin#noise,3,11.21
swath,orate#clats#snath#swath,4,9.19
basin,orate#nails#basin,3,10.97
imply,roate#lysin#dimly#imply,4,11.13
shine,oater#elsin#since#snide#shine,5,8.85
lobby,oater#lions#locum#loppy#loggy#lobby,6,9.17
shown,oater#lions#swoun#shown,4,9.19
nasty,oater#tails#canst#nasty,4,9.06
ghoul,orate#noils#cloud#ghoul,4,9.24
lurid,oater#nirls#lyric#lurid,4,9.38
avoid,roate#aloin#azoic#avoid,4,10.24
digit,oater#lints#tichy#digit,4,11.08
since,roate#slice#since,3,8.86
sleek,oater#silen#slued#sleep#sleek,5,9.88
stein,orate#lites#stein,3,10.01
tithe,oater#istle#untie#kithe#withe#tithe,6,8.55
debug,oater#elsin#chyme#debug,4,9.59
plank,oater#snail#clang#bland#plank,5,11.09
drake,roate#glare#irade#drape#drake,5,7.88
renal,oater#reals#renal,3,9.95
aloud,oater#aloin#alods#aloud,4,9.82
forty,oater#triol#snort#routh#dorty#porty#borty#forty,8,10.81
epoch,orate#solei#peony#epoch,4,10.14
badly,orate#anils#cauld#madly#badly,5,9.69
cough,roate#loins#coypu#cough,4,10.12
decor,orate#reoil#seron#decor,4,10.8
hunch,roate#lysin#dunch#punch#munch#bunch#hunch,7,10.47
brawl,roate#liars#crawl#drawl#brawl,5,9.27
clone,oater#eloin#clone,3,10.2
media,oater#aisle#eniac#media,4,9.9
snack,roate#snail#snack,3,13.69
drool,oater#roils#proul#growl#crool#drool,6,9.1
mural,orate#laris#dural#mural,4,11.72
spice,roate#slice#spice,3,10.19
usher,oater#siler#usher,3,9.96
woven,orate#solei#coney#nowed#women#woken#woven,7,10.87
chard,oater#arils#unary#chard,4,9.07
heavy,orate#elain#beaus#peach#heady#heavy,6,10.05
waive,roate#aisle#daine#maize#waive,5,9.61
agape,roate#liane#chase#buaze#adage#agape,6,8.65
butte,orate#blite#butte,3,9.04
cigar,orate#liras#dinar#cimar#cigar,5,10.45
track,roate#trail#trans#track,4,9.67
built,roate#tulsi#guilt#built,4,10.18
tooth,oater#toils#towny#touch#tooth,5,9.7
hovel,oater#solei#loden#yokel#mohel#hovel,6,9.13
eking,orate#liens#meiny#ehing#eking,5,10.73
sheen,oater#lines#unsew#seyen#sheen,5,8.94
golem,orate#solei#coley#holed#golem,5,10.61
wager,oater#laser#caner#hayer#fader#gaper#wager,7,9.12
crude,roate#birle#sucre#crude,4,10.46
fixer,oater#siler#nicer#hider#piker#mixer#fixer,7,9.51
depot,oater#toile#steno#depot,4,9.15
amble,oater#aisle#ancle#ample#amble,5,10.81
boney,roate#solei#coney#honey#poney#money#boney,7,9.53
beech,orate#liens#chewy#beech,4,10.29
blush,oater#lysin#schul#plush#blush,5,10.04
awful,oater#anils#almud#awful,4,9.53
plied,orate#elsin#clied#plied,4,10.39
borax,oater#soral#korai#coram#foray#borax,6,10.04
plush,orate#lysin#schul#plush,4,9.4
first,orate#tirls#first,3,9.89
olden,roate#eloin#olden,3,10.29
outer,roate#estro#outer,3,12.79
heady,oater#aisle#decan#heady,4,11.26
faint,orate#litas#tuina#daint#haint#paint#faint,7,9.99
abode,oater#alone#apode#abode,4,11.35
bloke,oater#eloin#close#ploye#glode#bloke,6,9.92
rigor,orate#roils#rigor,3,11.13
spark,roate#liars#snary#scarp#spard#spark,6,9.54
least,orate#least,2,10.31
water,roate#alert#terai#cater#dater#hater#pater#mater#gater#water,10,11.18
chase,oater#aisle#spane#chase,4,10.09
spiel,oater#lines#isled#shiel#spiel,5,11.23
copse,orate#locie#sonce#copse,4,10.41
brick,orate#vrils#briny#brick,4,10.94
alert,oater#alert,2,11.77
lasso,oater#paoli#salon#lasso,4,6.85
clang,orate#snail#clang,3,8.05
steak,orate#telia#etnas#stead#steam#steak,6,8.92
ultra,oater#ultra,2,9.26
hardy,orate#rails#carny#hardy,4,10.54
ovoid,oater#oculi#opsin#ovoid,4,11.12
minus,orate#lysin#incus#nidus#minus,5,9.21
rodeo,roate#roles#rouen#ropey#robed#rodeo,6,9.96
grimy,orate#vrils#briny#pricy#grimy,5,10.25
floor,oater#milor#fluor#floor,4,9.3
basil,orate#nails#salic#basil,4,9.81
lunch,oater#lysin#lunch,3,10.75
place,orate#liane#scale#clade#place,5,9.4
boxer,orate#reoil#noser#coyer#fouer#doper#homer#bower#boxer,9,10.38
suave,roate#liane#chase#usage#suave,5,8.79
borne,oater#reoil#corse#morne#borne,5,9.52
drown,oater#loirs#crony#drown,4,11.57
weave,orate#liane#chase#buaze#adage#weave,6,9.08
cover,orate#reoil#noser#coyer#coder#coper#comer#cower#cover,9,9.03
opera,oater#oread#opera,3,8.82
broth,oater#lirot#trons#broth,4,10.33
mason,roate#aloin#sayon#mason,4,10.64
quiet,oater#tiles#quiet,3,8.55
pooch,roate#loins#coypu#pooch,4,10.18
glide,orate#slice#ylike#glide,4,10.67
guise,roate#slice#guise,3,10.09
daunt,oater#tails#canty#daunt,4,9.83
serve,roate#birle#nurse#scree#serge#serve,6,8.96
quasi,oater#slain#quasi,3,11.6
elect,orate#islet#glent#clept#elect,5,10.4
cameo,orate#aloes#cameo,3,9.93
ruddy,oater#nirls#crudy#ruddy,4,10.69
slyly,oater#lysin#sulky#shyly#slyly,5,9.69
truth,roate#crits#truth,3,13.05
parse,oater#raile#carse#parse,4,9.77
reset,oater#tries#strep#reset,4,10.15
sushi,roate#lysin#misch#sushi,4,9.29
lemur,orate#slier#lemur,3,9.79
bleat,oater#telia#slate#cleat#pleat#bleat,6,9.96
pizza,oater#anils#biach#pikau#pizza,5,10.97
broil,oater#loris#droil#broil,4,12.59
clink,roate#lysin#cling#clink,4,9.62
fleet,orate#steil#glent#clept#fleet,5,12.64
shark,roate#liars#snary#scarp#shard#shark,6,10.58
rehab,roate#rales#redia#renay#recap#rehab,6,10.2
needy,oater#lenis#begun#needy,4,9.65
forum,oater#roils#cornu#forum,4,9.71
began,orate#alien#sedan#pecan#geyan#began,6,11.32
story,oater#lirot#trons#story,4,11.1
taboo,orate#altos#tauon#taboo,4,10.2
gruff,oater#nirls#crudy#brugh#grump#gruff,6,8.49
pluck,oater#lysin#mulch#pluck,4,8.74
girth,roate#crits#murti#dirty#girth,5,11.01
rumor,oater#milor#humor#rumor,4,8.82
flake,orate#liane#scale#glade#blame#flake,6,10.16
truss,roate#tirls#trugs#truss,4,11.33
tried,orate#tries#tried,3,9.23
quash,roate#snail#chays#quash,4,9.13
quilt,orate#tulsi#guilt#built#quilt,5,10.69
rhyme,orate#birle#sucre#rhyne#rhyme,5,9.01
shone,oater#eloin#scone#shone,4,9.81
wispy,orate#lysin#dishy#pisky#wispy,5,11.09
aback,orate#slain#quack#whack#kyack#aback,6,9.77
pecan,oater#aisle#decan#pecan,4,10.01
thief,oater#islet#tined#thief,4,11.96
silly,oater#lysin#idyls#shily#silly,5,9.49
diode,oater#eloin#pioye#biome#diode,5,10.37
clank,oater#anils#clang#clank,4,9.4
blend,orate#lenis#unled#blend,4,13.04
hitch,oater#liths#ditch#pitch#mitch#gitch#fitch#witch#hitch,9,9.39
petty,roate#lenti#pesty#petty,4,11.01
atoll,oater#loast#flota#atoll,4,11.28
nomad,oater#aloin#donas#nomad,4,9.8
arson,orate#argol#arson,3,10.23
email,orate#elain#email,3,8.93
cruel,orate#ervil#cruel,3,8.85
mover,roate#sorel#goier#doner#coyer#fouer#hoper#mower#mover,9,10.8
rigid,roate#rubli#rinds#ridgy#rigid,5,9.52
carol,roate#carol,2,12.83
troop,roate#lirot#sutor#troop,4,9.36
robot,oater#lirot#robot,3,10.49
piper,orate#siler#nicer#hider#piker#piper,6,11.56
quark,oater#liars#unary#guard#quark,5,10.74
trend,roate#tiler#terns#trend,4,9.96
tenet,orate#steil#tench#tendu#tenny#tenet,6,11.56
panic,orate#nails#canid#panic,4,12.08
sedan,roate#alien#sedan,3,10.08
dealt,oater#telia#least#dealt,4,10.62
fever,oater#siler#under#cyber#pheer#merer#fewer#fever,8,10.56
knoll,oater#loins#clown#knoll,4,10.35
trunk,roate#tirls#trunk,3,10.35
large,orate#raile#large,3,12.34
abuse,oater#aisle#amuse#abuse,4,9.8
cocoa,orate#aloin#codas#cobza#comma#cocoa,6,12.2
spoil,orate#lions#sloid#spoil,4,10.81
crate,orate#irate#crate,3,10.24
prank,roate#liars#franc#grand#prank,5,10.37
shaky,roate#slain#scaud#shaky,4,9.48
repay,oater#reals#redia#renay#repay,5,11.08
tasty,roate#laity#nasty#hasty#pasty#masty#vasty#tasty,8,10.32
until,oater#liths#until,3,9.47
baker,orate#rales#caner#hayer#fader#gaper#maker#baker,8,12.88
vinyl,roate#lysin#bliny#vinyl,4,10.19
flush,oater#lysin#schul#plush#blush#flush,6,10.79
rower,orate#reoil#rones#ropey#robed#romeo#roger#roker#rower,9,9.96
libel,oater#silen#limey#liked#libel,5,10.4
lover,roate#lores#loner#loper#lower#lover,6,11.77
islet,orate#lites#islet,3,9.05
chess,orate#elsin#duces#chems#chefs#chews#chess,7,11.38
elope,oater#eloin#elops#elope,4,10.94
lager,oater#laser#lacer#layer#lader#lamer#lager,7,11.71
fancy,roate#anils#nucha#candy#fancy,5,11.47
posit,orate#toils#posit,3,11.65
bloom,oater#lions#cloud#globy#bloop#bloom,6,9.0
fault,roate#litas#talcy#dault#hault#gault#fault,7,9.33
itchy,roate#sluit#tying#itchy,4,11.9
lowly,roate#loins#locum#loppy#loggy#looby#lowly,7,10.77
purge,oater#liers#prune#purge,4,11.09
