answer,guessed,num_guessed,time_to_solve
reply,roate#riels#redly#reply,4,7.54
cough,orate#linos#coypu#cough,4,6.99
purge,oater#leirs#prune#purge,4,7.24
lease,orate#liane#lyase#lease,4,6.54
cheap,roate#alien#uveas#cheap,4,6.64
slyly,roate#lysin#sulky#shyly#slyly,5,6.86
quick,orate#lysin#fichu#quick,4,7.13
spawn,orate#snail#scand#shawn#spawn,5,6.12
waste,oater#taels#caste#haste#paste#baste#waste,7,6.72
heath,oater#telia#neats#peaty#death#meath#beath#heath,8,7.51
leash,oater#aisle#leans#leash,4,7.16
brash,oater#liars#crash#brash,4,6.38
yeast,orate#teals#yeast,3,8.39
coast,roate#loast#coast,3,6.07
scour,oater#milor#scour,3,6.92
latte,roate#latte,2,6.09
freak,orate#ariel#ureas#cream#bread#freak,6,6.36
chair,roate#liars#drain#chair,4,6.2
stand,roate#thali#scant#stand,4,6.21
table,roate#lathe#table,3,6.45
blend,oater#liens#blend,3,6.33
femur,oater#lemur#demur#femur,4,6.97
ready,orate#lears#deair#ready,4,6.0
llama,orate#slain#clach#blaud#playa#llama,6,6.74
cagey,roate#alien#daces#cagey,4,7.21
gipsy,oater#lysin#spicy#gipsy,4,6.73
stank,oater#alist#tunas#stand#stang#stank,6,6.61
built,oater#lints#clipt#guilt#built,5,6.63
candy,roate#anils#nucha#candy,4,6.45
apnea,oater#alien#acnes#awned#apnea,5,6.39
turbo,roate#triol#thorn#turbo,4,6.18
sepia,oater#aisle#ideas#sepia,4,6.18
girth,orate#dirts#virtu#yirth#mirth#girth,6,6.36
cacti,oater#tails#cacti,3,10.1
downy,roate#noils#poncy#downy,4,6.46
viper,oater#siler#nicer#hider#piker#wiper#viper,7,7.08
arson,oater#soral#arson,3,7.3
voila,orate#aloin#pilao#voila,4,6.77
lance,oater#maile#salue#lance,4,6.63
sappy,roate#nails#saucy#sappy,4,7.34
tacky,oater#tails#tacan#tacky,4,6.01
glory,orate#loris#clour#glory,4,7.74
cress,orate#ervil#grens#creds#creps#crems#crews#crees#cress,9,6.5
start,roate#trail#starn#stark#starr#stars#start,7,6.59
couch,oater#linos#coypu#cough#couch,5,6.69
sewer,roate#leirs#serum#seder#sefer#sewer,6,6.52
scram,oater#liars#scran#scray#scrap#scram,6,6.36
seedy,oater#lenis#cesse#sedum#seedy,5,7.21
spear,oater#clear#shear#spear,4,6.18
skate,oater#telia#stane#spate#skate,5,8.15
brawn,orate#urali#crans#drawn#prawn#brawn,6,6.23
error,orate#ergos#error,3,6.3
relic,oater#liers#relic,3,6.48
hitch,oater#liths#ditch#pitch#mitch#gitch#fitch#witch#titch#hitch,10,6.91
payee,roate#aisle#dance#mauve#payee,5,6.85
ditto,roate#clots#pinto#ditto,4,7.3
pubic,orate#lysin#pudic#pubic,4,6.37
lupus,oater#lysin#lucks#lumps#lupus,5,6.5
revue,orate#birle#sucre#revue,4,6.6
rivet,oater#relet#rivet,3,6.89
quart,oater#trial#starn#chart#quart,5,6.82
glide,orate#slice#ylike#glide,4,7.85
sneer,oater#siler#sneer,3,6.37
banal,roate#anils#lanch#manul#banal,5,6.59
amass,oater#anils#ascus#adays#amahs#amass,6,6.38
brick,oater#nirls#chiru#pricy#brick,5,7.33
guile,orate#slice#guile,3,6.84
inner,oater#siler#infer#inker#inner,5,7.38
snuff,orate#lysin#snuck#snush#snuff,5,7.48
grunt,orate#trild#crust#prunt#grunt,5,6.95
shrew,roate#siler#syren#screw#shrew,5,6.57
while,oater#lenis#chile#while,4,6.91
truss,oater#tirls#trugs#truss,4,6.92
purer,orate#slier#nuder#pucer#puker#purer,6,6.57
cedar,oater#clear#cedar,3,7.39
angel,orate#alien#angel,3,6.82
creek,orate#ervil#grens#crepy#creed#creek,6,6.41
oaken,oater#oaves#oaken,3,7.02
batty,orate#laity#nasty#catty#patty#batty,6,6.56
octet,roate#teloi#steno#octet,4,7.06
dingy,oater#lysin#mincy#dingy,4,6.44
cater,roate#artel#cater,3,7.05
stall,oater#alist#stalk#stall,4,7.03
fluff,oater#lysin#mulch#pluff#bluff#fluff,6,6.78
salad,roate#anils#sulfa#splay#salad,5,6.79
scrub,roate#nirls#scrum#scrub,4,7.63
child,roate#lysin#picul#child,4,6.38
bunny,orate#lysin#cundy#hunky#punny#gunny#bunny,7,7.25
place,orate#liane#scale#clade#place,5,6.35
dogma,orate#aloin#codas#douma#dogma,5,6.75
hazel,roate#alien#laces#haled#hazel,5,7.2
ovary,oater#orals#ovary,3,6.43
angry,orate#laris#unbar#angry,4,7.9
world,roate#loris#world,3,7.34
fiend,roate#liens#piend#fiend,4,6.56
tulle,roate#istle#tuple#tulle,4,6.56
vinyl,oater#lysin#bliny#vinyl,4,7.67
whine,roate#slice#quine#dwine#whine,5,6.67
stain,roate#thali#stain,3,6.64
tatty,roate#laity#nasty#catty#patty#batty#fatty#tatty,8,7.01
legal,orate#alien#selah#decal#femal#legal,6,6.74
alibi,oater#anils#aliya#alibi,4,7.49
stiff,oater#lints#stich#stimy#stiff,5,6.98
ideal,orate#alien#ideal,3,6.61
humor,oater#milor#smoor#humor,4,6.9
patio,roate#altos#patio,3,6.86
adept,orate#telia#etnas#acted#adept,5,7.6
thyme,oater#steil#centu#thyme,4,6.63
tract,orate#trail#trans#track#tract,5,7.55
molar,roate#solar#polar#molar,4,6.57
sight,oater#lints#sicht#sight,4,7.22
harem,roate#ariel#nares#cared#pareu#yarer#harem,7,6.73
druid,oater#nirls#chiru#druid,4,7.04
gully,oater#lysin#cully#dully#hully#pully#gully,7,7.78
swept,orate#lites#scent#swept,4,7.02
first,orate#tirls#first,3,6.75
scoff,oater#linos#scudo#scowp#scoff,5,6.92
pearl,roate#lears#pearl,3,6.93
queue,oater#liens#chewy#queme#queue,5,7.17
ahead,roate#alien#ahead,3,7.24
blunt,roate#tulsi#blunt,3,6.48
bawdy,oater#nails#gaucy#dampy#bawdy,5,7.23
ulcer,oater#slier#ulcer,3,7.07
twice,oater#stile#unite#twice,4,7.44
billy,roate#lysin#icily#dimly#hiply#bigly#billy,7,7.06
dumpy,roate#lysin#duchy#dumpy,4,7.67
latch,oater#lathi#latch,3,7.09
scare,orate#glare#snare#scare,4,6.55
gland,orate#slain#clang#gland,4,6.78
flyer,oater#siler#ulcer#plyer#flyer,5,7.25
claim,oater#anils#pical#claim,4,6.49
slime,orate#slice#slide#slipe#slime,5,6.59
horny,roate#loris#cornu#horny,4,6.59
visor,roate#droil#siroc#visor,4,6.85
stomp,orate#toils#nutso#stock#stogy#stood#stomp,7,7.58
ethos,oater#teloi#escot#ethos,4,6.74
proxy,oater#loirs#crony#grody#proxy,5,6.6
count,oater#toils#count,3,7.42
eight,oater#teils#ident#eight,4,6.96
tuber,roate#tiler#tuner#tuyer#tuber,5,7.14
jiffy,roate#lysin#juicy#jimpy#jiggy#jiffy,6,7.88
forum,orate#roils#cornu#forum,4,6.95
oddly,oater#olios#oddly,3,6.74
lodge,oater#eloin#socle#loupe#lodge,5,7.66
avian,oater#snail#nicad#ixnay#apian#avian,6,7.02
borne,roate#loure#oorie#corse#morne#borne,6,6.63
bulky,oater#lysin#cully#hulky#bulky,5,7.7
depth,orate#lenti#sects#hefty#depth,5,7.38
input,roate#tulsi#incut#input,4,6.79
stale,orate#stale,2,7.15
muddy,orate#lysin#duchy#pudgy#muddy,5,7.02
scalp,roate#snail#scaly#scald#scalp,5,7.12
taken,orate#telia#taces#tapen#taken,5,7.07
quiet,oater#islet#civet#quiet,4,7.01
jetty,oater#istle#netty#petty#betty#jetty,6,6.7
axion,roate#aloin#avion#axion,4,7.94
icing,roate#lysin#cuing#icing,4,6.73
frail,roate#liars#urali#drail#grail#brail#frail,7,7.21
humid,roate#lysin#cupid#humid,4,7.1
login,roate#noils#colin#login,4,7.0
study,oater#lints#scuft#study,4,6.74
awful,oater#snail#ducal#ahull#ampul#awful,6,7.27
bleep,orate#lines#cluey#gleed#bleep,5,6.78
clink,orate#lysin#cling#clink,4,7.11
foray,roate#soral#korai#coram#foray,5,7.27
dusty,orate#lints#dusty,3,6.71
genre,orate#birle#sucre#genre,4,6.77
belle,orate#slice#lunge#phyle#medle#belle,6,7.11
shark,oater#rials#snary#scarp#shard#shark,6,6.73
diver,orate#liers#nicer#hider#dimer#diker#diver,7,7.0
afire,oater#lears#aiery#afire,4,6.79
usual,roate#nails#sulfa#usual,4,6.92
coyly,orate#loins#could#coyly,4,7.75
gleam,oater#aisle#clean#plead#gleam,5,7.06
plaza,oater#anils#ducal#playa#plaza,5,6.81
smock,oater#loins#scudo#shock#smock,5,7.34
grave,oater#seral#erica#brane#urare#drape#grame#grave,8,7.22
prior,orate#droil#crios#prion#prior,5,7.32
armor,orate#argol#arson#ardor#armor,5,6.53
ficus,oater#lysin#scudi#cuish#ficus,5,6.84
smirk,roate#nirls#crisp#shiur#smirk,5,9.72
knead,oater#aisle#decan#knead,4,7.33
soggy,oater#noils#copsy#soddy#soggy,5,6.65
nasty,oater#tails#canst#nasty,4,7.25
torch,orate#lirot#torcs#torch,4,6.84
recur,oater#lemur#recur,3,7.01
prank,roate#liars#franc#grand#prank,5,6.91
etude,orate#istle#ctene#etude,4,6.84
chase,orate#liane#chase,3,7.78
spade,roate#liane#chase#usage#spade,5,7.09
villa,roate#anils#kibla#villa,4,7.14
quoth,oater#toils#punto#quoth,4,8.88
feral,orate#rales#neral#feral,4,7.09
woven,orate#solei#coney#nowed#women#woken#woven,7,7.17
drier,oater#slier#crier#drier,4,7.05
macaw,orate#anils#gaucy#dacha#macaw,5,6.86
stint,orate#tulsi#sting#stink#stint,5,6.88
spiny,oater#lysin#shiny#spiny,4,7.71
wider,oater#slier#nicer#hider#bider#wider,6,6.85
virus,oater#nirls#circs#virus,4,6.85
speck,orate#elsin#duces#speck,4,7.5
serve,roate#birle#nurse#scree#serge#serve,6,6.88
fully,roate#lysin#cully#dully#hully#pully#gully#bully#fully,9,7.75
vapid,oater#nails#machi#vapid,4,7.73
utter,roate#liter#ester#cuter#upter#utter,6,7.65
racer,orate#seral#aiery#caner#pacer#macer#facer#racer,8,7.84
chuck,oater#lysin#chump#chuff#chuck,5,6.64
media,orate#alien#ideas#media,4,8.02
humph,roate#lysin#chump#bumph#humph,5,7.2
title,roate#istle#title,3,7.72
spilt,roate#sluit#spilt,3,6.82
lucid,orate#lysin#ludic#lucid,4,7.04
spite,orate#blite#suite#shite#spite,5,6.77
vapor,roate#carol#sapor#vapor,4,7.19
exile,oater#elsin#edile#exile,4,8.14
civil,oater#lysin#civil,3,7.35
flack,roate#slain#clach#plack#black#flack,6,7.13
gazer,oater#laser#caner#hayer#fader#pager#gamer#gazer,8,7.22
crank,oater#arils#franc#crank,4,7.82
chunk,oater#lysin#dunch#chunk,4,6.86
coupe,oater#eloin#souce#coude#coupe,5,6.83
snort,orate#lirot#snort,3,8.79
basis,roate#nails#cadis#yagis#hajis#pavis#kamis#basis,8,6.94
flock,oater#lions#cloud#block#flock,5,7.2
store,orate#store,2,7.55
giant,roate#thali#stain#idant#giant,5,6.84
scowl,oater#loins#scold#scowl,4,6.98
orbit,oater#orbit,2,7.62
wooly,roate#noils#could#holly#mooly#gooly#wooly,7,7.1
board,orate#claro#hoars#goary#board,5,8.22
envoy,roate#olein#snoep#envoy,4,8.6
exert,roate#liter#stern#chert#evert#exert,6,7.38
blush,orate#lysin#schul#plush#blush,5,7.23
cruel,roate#liers#cruel,3,7.75
fixer,orate#riles#nicer#hider#piker#mixer#fixer,7,8.84
scion,oater#noils#scion,3,7.37
pudgy,orate#lysin#duchy#pudgy,4,7.4
sixty,orate#lints#misty#sixty,4,7.89
mucus,roate#lysin#ducks#mucus,4,7.62
matey,oater#laten#cates#matey,4,7.2
spoke,oater#eloin#chose#spode#spoke,5,7.44
teddy,oater#steil#centu#teddy,4,7.15
pooch,orate#noils#coypu#pooch,4,7.71
wrist,orate#trild#grist#frist#wrist,5,7.03
filth,roate#lints#milty#filth,4,7.01
ebony,oater#eloin#ebons#ebony,4,7.37
scary,oater#liars#snary#scary,4,7.16
flesh,oater#nelis#shule#plesh#flesh,5,7.83
talon,roate#altos#talon,3,7.52
under,orate#leirs#runed#under,4,8.23
tough,roate#toils#towny#touch#tough,5,7.06
empty,oater#teils#ctene#empty,4,7.29
comet,roate#toles#noted#comet,4,7.09
unmet,orate#steil#tench#unmet,4,7.4
verve,orate#birle#nurse#perce#herye#merde#verge#verve,8,7.67
caste,orate#latte#waite#caste,4,8.79
valid,orate#anils#calid#halid#valid,5,7.6
spoon,roate#linos#sycon#shoon#spoon,5,7.39
tenet,roate#islet#unmet#denet#genet#benet#tenet,7,7.22
shawl,orate#snail#scall#shaul#shawl,5,6.97
unzip,roate#lysin#dinic#unhip#unzip,5,7.32
palsy,oater#nails#lassu#palsy,4,7.43
union,oater#noils#chino#union,4,8.09
chore,oater#reoil#snore#chore,4,7.53
balmy,orate#nails#lauch#baldy#balmy,5,8.06
stone,oater#teloi#steno#stone,4,7.67
froze,oater#reoil#snore#crome#droke#grope#froze,7,7.58
drift,roate#tirls#print#drift,4,8.11
flown,orate#linos#clonk#blown#flown,5,8.13
topaz,oater#loast#tomia#today#topaz,5,8.57
murky,orate#nirls#curdy#hurry#purpy#murky,6,7.2
carve,roate#carle#carse#carve,4,7.61
waltz,orate#laity#dalts#waltz,4,8.2
taunt,orate#tails#tacan#taunt,4,8.15
tally,oater#tails#tauld#tally,4,7.15
olden,orate#olein#olden,3,7.71
plush,orate#lysin#schul#plush,4,7.25
dummy,orate#lysin#duchy#dumpy#dumky#dummy,6,7.64
smash,roate#slain#scaud#shaky#smash,5,7.96
beach,roate#elain#beaus#beach,4,7.09
unwed,oater#silen#unbed#unfed#unked#unwed,6,8.53
await,oater#alist#audit#ambit#await,5,9.96
aware,roate#glare#snare#chare#quare#deare#maare#aware,8,8.24
ninny,orate#lysin#mincy#dingy#hinky#pinny#finny#ninny,8,7.74
golly,orate#linos#cloud#holly#polly#molly#golly,7,7.67
grill,orate#vrils#drily#prill#grill,5,8.21
cliff,orate#lysin#picul#child#climb#cliff,6,7.75
stair,roate#liart#stair,3,7.44
spoof,orate#lions#scoup#sposh#spoom#spoof,6,7.86
enact,roate#teals#enact,3,7.14
briny,orate#vrils#briny,3,7.53
verso,roate#oriel#seron#verso,4,7.91
buddy,roate#lysin#duchy#pudgy#muddy#buddy,6,7.69
evade,oater#aisle#nugae#chape#deave#evade,6,7.57
noise,oater#eloin#noise,3,7.91
sauna,roate#nails#sauna,3,8.26
truly,orate#trild#truly,3,7.76
rearm,orate#reals#reach#ready#rearm,5,7.2
until,oater#liths#until,3,7.29
chime,oater#lenis#juice#chide#chime,5,7.41
space,roate#liane#chase#scape#space,5,7.9
rarer,roate#rales#ramen#raced#ravey#raper#rager#raker#rawer#razer#rarer,11,7.61
slunk,oater#lysin#slung#slunk,4,7.67
opine,oater#olein#opine,3,7.66
devil,oater#lenis#melic#devil,4,8.84
tweak,oater#telia#tsade#tweak,4,8.42
stump,roate#tulsi#shunt#stuck#study#stump,6,7.83
creak,roate#ariel#ureas#cream#creak,5,8.77
agent,oater#telia#stane#ahent#ament#agent,6,8.02
tawny,oater#tails#tacan#taunt#tawny,5,7.56
wring,oater#nirls#runic#briny#grind#wring,6,7.11
shaft,orate#thali#ghast#shaft,4,8.16
scout,oater#toils#stoun#scout,4,7.72
ruler,orate#slier#puler#ruler,4,8.03
skiff,oater#lysin#scudi#ships#skiff,5,7.75
still,roate#tulsi#liths#slipt#stilb#still,6,7.69
since,oater#liens#since,3,7.94
hobby,roate#noils#coypu#howdy#hobby,5,7.16
plied,oater#silen#clied#plied,4,7.56
minor,roate#droil#siroc#minor,4,8.69
evoke,oater#eloin#epoch#exode#emove#evoke,6,8.09
booze,oater#eloin#chose#myope#geode#booze,6,7.88
bless,oater#elsin#clems#gleys#sleds#plebs#bless,7,7.84
paler,orate#rales#haler#paler,4,8.72
savor,roate#carol#sapor#savor,4,8.36
paper,roate#ariel#saner#caper#gaper#vaper#japer#paper,8,7.91
check,oater#lenis#educe#check,4,7.3
freed,orate#ervil#grens#crepy#fremd#freed,6,8.17
pitch,oater#liths#ditch#pitch,4,7.92
finer,oater#siler#nicer#diner#miner#biner#finer,7,7.85
enter,oater#liter#ester#enter,4,7.6
friar,orate#arils#prima#briar#friar,5,8.06
waive,roate#aisle#daine#maize#waive,5,8.14
frill,orate#vrils#drily#prill#grill#brill#frill,7,9.43
lanky,oater#nails#lanch#lanky,4,7.48
pedal,roate#alien#selah#decal#pedal,5,8.36
sunny,roate#lysin#sunny,3,7.89
gayly,orate#nails#cauld#haply#gayly,5,7.91
spurn,orate#nirls#spurn,3,7.63
snarl,oater#rials#snarl,3,8.03
above,orate#anole#apode#amove#above,5,7.76
shack,orate#snail#scaud#spacy#shack,5,9.34
align,orate#anils#align,3,7.74
spray,orate#lairs#scran#surah#spray,5,7.64
havoc,oater#paoli#canso#havoc,4,9.1
agile,oater#aisle#anile#agile,4,7.53
genie,oater#liens#genic#genip#genii#genie,6,7.7
actor,oater#actor,2,7.72
groom,roate#droil#crons#group#grovy#groom,6,8.14
altar,orate#larnt#ultra#altar,4,8.47
eagle,orate#aisle#wanle#caple#hayle#dalle#gable#eagle,8,7.48
entry,roate#liter#entry,3,7.53
quell,orate#nelis#cluey#quell,4,8.99
swarm,oater#liars#snary#scarp#shard#swarm,6,8.32
crock,orate#droil#crons#croup#cromb#crook#crock,7,7.32
borax,oater#soral#korai#coram#foray#dorad#horah#borax,8,8.21
siren,oater#riles#siren,3,7.83
lover,orate#reoil#loser#loner#loper#lower#lover,7,7.57
slant,orate#thali#slant,3,8.7
bezel,oater#lines#cluey#heled#gemel#bevel#bezel,7,8.0
hunky,orate#lysin#cundy#hunky,4,9.41
trade,roate#stare#trace#trade,4,8.93
kappa,roate#nails#gaucy#dawah#pampa#kappa,6,7.58
leech,oater#nelis#leuch#leech,4,8.32
plumb,roate#lysin#mulch#plumb,4,8.36
fatal,roate#alist#natal#datal#fatal,5,7.93
grain,orate#urali#krais#drain#grain,5,7.69
wager,orate#earls#caner#hayer#fader#pager#wager,7,8.15
shelf,oater#liens#seely#speld#shelf,5,8.52
knife,orate#slice#quine#knife,4,8.06
taper,roate#alter#taser#taper,4,8.92
tower,roate#tores#toner#toyer#toper#toker#tower,7,8.94
rowdy,roate#roils#round#rowdy,4,7.5
shake,oater#aisle#spane#suave#shade#shame#shake,7,8.16
parer,oater#laser#caner#hayer#fader#gaper#pawer#paver#parer,9,7.8
noble,oater#eloin#lenos#noule#noble,5,7.77
speak,roate#alien#uveas#sheaf#speak,5,8.02
snide,oater#liens#snide,3,7.41
geese,oater#liens#speck#yeesh#geese,5,8.94
house,orate#locie#sonde#youse#house,5,7.73
dough,roate#noils#coypu#dough,4,7.93
growl,roate#droil#crool#proul#growl,5,7.91
onion,roate#lions#incog#union#onion,5,7.57
serum,oater#riels#nurse#serum,4,8.11
ardor,oater#solar#amour#ardor,4,9.35
basic,orate#nails#basic,3,8.29
femme,orate#slice#nudge#fehme#femme,5,7.77
pried,oater#riles#cried#pried,4,8.07
daunt,roate#alist#daunt,3,8.09
joker,oater#loser#goier#doner#coyer#fouer#hoper#mower#boxer#joker,10,7.86
loamy,roate#loans#loach#loamy,4,8.28
slash,roate#slain#slack#slays#slash,5,7.99
extra,orate#ratel#petar#extra,4,8.55
flute,oater#teils#glent#flute,4,9.48
slink,orate#lysin#sling#slink,4,8.49
image,orate#liane#image,3,7.95
algae,oater#aisle#alane#aleye#algae,5,8.75
droit,oater#triol#droit,3,8.36
qualm,orate#slain#luach#qualm,4,7.96
crony,roate#droil#crons#crony,4,8.04
rhyme,oater#leirs#prune#rhyme,4,8.19
stuck,oater#lints#scuft#stuck,4,7.85
pizza,oater#slain#umiac#vifda#bigha#kippa#pizza,7,9.63
vouch,orate#noils#coypu#mouch#gouch#vouch,6,7.74
amiss,roate#anils#acids#amiss,4,7.86
ditty,roate#lints#dicty#ditty,4,8.59
chant,orate#thali#ghast#chant,4,8.51
adobe,oater#anole#apode#adobe,4,8.48
goose,orate#locie#sonde#youse#posse#moose#goose,7,8.15
cobra,oater#soral#moira#copra#cobra,5,7.8
husky,oater#lysin#cushy#husky,4,8.57
omega,oater#olpae#omega,3,8.63
arena,oater#lears#areic#arena,4,8.51
solve,oater#eloin#socle#solde#solve,5,8.88
hovel,oater#solei#loden#yokel#mohel#hovel,6,8.5
puppy,roate#lysin#duchy#bumpy#guppy#puppy,6,8.59
marsh,orate#rails#saran#karsy#marsh,5,8.37
vowel,roate#solei#loden#yokel#mohel#bowel#vowel,7,8.23
chaos,roate#odals#jiaos#chaos,4,9.82
gloom,oater#linos#cymol#gloom,4,8.38
cower,roate#soler#goier#doner#coyer#coper#comer#cower,8,8.04
guise,oater#elsin#spice#guise,4,7.62
inlet,orate#tiles#inlet,3,8.51
wrest,orate#tries#crest#drest#prest#wrest,6,8.17
kayak,roate#anils#gaucy#yabba#kayak,5,8.7
grope,roate#drole#irone#prose#grope,5,7.53
alley,roate#alien#almes#alley,4,7.74
plaid,oater#snail#claim#plaid,4,7.88
query,orate#riels#quern#query,4,9.06
right,roate#rutin#richt#right,4,7.52
shaky,roate#slain#scaud#shaky,4,8.23
ninth,orate#lints#minty#ninth,4,7.79
ripen,orate#riels#ripen,3,8.23
abide,oater#aisle#anime#abide,4,8.32
dryly,roate#nirls#dryly,3,9.32
ruddy,orate#nirls#churr#ruddy,4,7.81
aglow,roate#aloin#aulos#aglow,4,8.61
ounce,oater#olein#ounce,3,7.99
quasi,oater#anils#scapi#quasi,4,9.43
fling,roate#lysin#cling#pling#bling#fling,6,9.0
fiber,roate#slier#nicer#hider#piker#mixer#giber#fiber,8,8.3
kneel,roate#silen#dynel#nebel#kneel,5,8.78
cloak,orate#aloin#cloam#cloak,4,8.96
smear,roate#ariel#earns#shear#spear#smear,6,8.87
elder,orate#riels#ulcer#plyer#elder,5,8.29
bobby,orate#noils#coypu#howdy#moggy#boofy#bobby,7,8.66
stave,roate#stale#stane#stade#stage#stake#stave,7,9.68
clack,roate#snail#luach#plack#black#flack#clack,7,8.29
flame,roate#liane#scale#glade#blame#flame,6,9.46
swear,roate#ariel#earns#shear#spear#smear#skear#swear,8,9.43
plunk,oater#lysin#clung#plunk,4,8.31
cable,oater#maile#sable#cable,4,8.34
tamer,roate#alter#taser#taper#tamer,5,8.68
mogul,roate#noils#locum#mogul,4,8.95
fault,orate#tails#dault#hault#gault#fault,6,8.56
befit,oater#steil#nepit#fecit#befit,5,7.78
glare,roate#glare,2,8.11
awash,roate#slain#chays#quash#abash#awash,6,9.12
folio,oater#linos#dolci#polio#folio,5,8.99
widow,orate#noils#duomi#bipod#widow,5,8.08
woken,roate#solei#coney#nowed#women#woken,6,8.21
whiff,orate#lysin#fichu#whiff,4,8.25
hydro,orate#roils#gyron#hydro,4,8.76
thank,roate#thali#thans#thang#thank,5,8.57
curve,orate#birle#nurse#curve,4,8.36
crone,roate#drole#irone#crone,4,7.88
after,oater#alter#aster#apter#after,5,8.99
seven,roate#silen#seyen#semen#sewen#seven,6,8.16
apart,roate#liart#scart#quart#apart,5,8.41
uncle,oater#nelis#uncle,3,8.53
hairy,roate#arils#cairn#dairy#hairy,5,8.44
stack,orate#thali#scant#stack,4,8.28
spout,roate#thiol#snout#scout#spout,5,8.61
laugh,orate#nails#lauch#laugh,4,8.46
vigil,oater#lysin#civil#vigil,4,7.96
earth,roate#arets#earth,3,7.92
shire,oater#liers#shire,3,8.05
valve,oater#maile#salue#calve#halve#valve,6,7.76
fanny,oater#nails#cajun#handy#mangy#fanny,6,8.3
worse,roate#loure#oorie#corse#dorse#horse#morse#gorse#worse,9,8.55
rigor,orate#loris#nidor#vigor#rigor,5,8.39
guard,orate#liars#unary#guard,4,7.85
condo,orate#linos#bunco#condo,4,8.93
abbot,oater#loast#ayont#adbot#abbot,5,8.51
leggy,oater#nelis#leuch#ledgy#leggy,5,8.29
aging,orate#nails#unica#ahind#aping#aking#awing#axing#aging,9,8.71
glean,roate#alien#clean#glean,4,8.57
diary,roate#liars#diary,3,8.11
grape,oater#lears#irade#crane#grape,5,8.72
nymph,oater#lysin#nymph,3,8.54
timer,oater#tiler#timer,3,8.64
booby,roate#loins#coypu#howdy#moggy#boofy#booky#boozy#booby,9,9.18
tumor,orate#lirot#sutor#tumor,4,8.65
fresh,orate#ervil#grens#fresh,4,8.14
rhino,roate#rigol#rhino,3,8.14
skirt,roate#tirls#snirt#shirt#spirt#skirt,6,8.19
fecal,orate#alien#sheal#decal#fecal,5,8.59
where,oater#leirs#quern#chere#where,5,8.42
macho,oater#paoli#canso#macho,4,8.84
curvy,oater#nirls#curdy#curvy,4,8.04
extol,roate#teloi#extol,3,9.43
chain,roate#slain#chain,3,8.35
spiel,oater#lines#isled#shiel#spiel,5,8.05
tying,roate#tulsi#tinct#tying,4,9.08
width,orate#lints#dicty#width,4,8.28
rabbi,roate#rails#ranid#rahui#rabbi,5,7.88
hatch,orate#alist#natch#patch#match#gatch#batch#watch#catch#hatch,10,8.32
gumbo,orate#noils#yucko#dumbo#gumbo,5,7.86
refer,roate#riels#runed#rebec#rekey#rehem#repeg#refer,8,8.85
smell,roate#elsin#luces#seely#speld#shelf#skelm#smell,8,8.15
tipsy,oater#lints#sicht#tipsy,4,10.01
yield,orate#liens#yield,3,8.13
bonus,roate#loins#conus#bonus,4,8.84
canal,orate#nails#lanch#canal,4,9.07
squad,roate#nails#musca#squad,4,8.53
pluck,orate#lysin#mulch#pluck,4,7.91
maybe,oater#maile#manse#mache#mauve#maybe,6,8.26
eaten,roate#telia#stean#paten#eaten,5,8.26
trace,orate#trace,2,9.11
posit,roate#toils#posit,3,8.37
gaily,oater#nails#daily#haily#gaily,5,8.43
panic,oater#nails#canid#panic,4,8.3
skulk,oater#lysin#schul#slump#skulk,5,8.61
sperm,orate#riles#serum#sperm,4,9.02
boney,roate#solei#coney#honey#poney#money#boney,7,7.96
catty,roate#laity#nasty#catty,4,8.27
cheat,orate#telia#nates#cheat,4,8.3
unfit,roate#sluit#cunit#unfit,4,8.14
bingo,orate#lions#zinco#dingo#pingo#bingo,6,8.39
peace,oater#aisle#nugae#chape#peace,5,8.19
crack,roate#liars#franc#crapy#crack,5,8.26
ghost,oater#toils#stoun#ghost,4,8.51
pivot,orate#toils#piton#picot#pivot,5,9.3
mamma,oater#nails#gaucy#dawah#pampa#mamba#mamma,7,7.99
blurt,orate#tirls#blurt,3,10.4
aside,oater#aisle#anise#aside,4,8.42
dwell,orate#silen#leuch#gyeld#dwell,5,9.39
debit,roate#teils#nepit#fecit#demit#debit,6,9.03
flunk,oater#lysin#clung#plunk#blunk#flunk,6,10.13
drank,orate#urali#crans#grand#drank,5,8.55
maple,orate#aisle#wanle#caple#maple,5,9.02
blade,roate#liane#scale#glade#blade,5,8.33
cynic,roate#lysin#cynic,3,8.46
prowl,oater#roils#crool#proul#prowl,5,9.11
swath,oater#alist#tuans#scath#swath,5,8.86
beech,roate#elsin#cubed#beech,4,8.57
aloud,orate#aloin#alods#aloud,4,9.24
stoop,oater#toils#stoun#stock#stogy#stood#stoop,7,8.56
fried,oater#riles#cried#pried#fried,5,8.43
hoard,oater#soral#moira#coarb#hoary#hoard,6,8.87
music,roate#lysin#music,3,8.09
drawn,roate#liars#franc#drawn,4,8.57
snare,roate#glare#snare,3,8.44
chart,orate#liart#scart#chart,4,10.31
vague,roate#aisle#dance#mauve#vague,5,8.64
shock,orate#linos#scudo#shock,4,9.23
their,roate#liter#their,3,8.34
tiger,oater#tiler#timer#tiger,4,8.14
clout,oater#toils#clout,3,8.29
debar,roate#ariel#earns#cedar#debar,5,8.37
spree,roate#birle#nurse#scree#spree,5,8.41
edict,oater#stile#teind#edict,4,8.27
